run,profile,stage_index,stage_id,stage_name,req_level,boss_level,unlock_wins,reached,cleared,entry_highest_level,boss_start_highest_level,clear_highest_level,normalBattles,normalCombatWins,scoutWins,normalLosses,scoutEncounters,bossAttempts,bossLosses,bossTurns,recruitmentBossBattles,recruitmentBossLosses,totalBattles,totalTurns,guardTurns,maxGuardStreak,maxBattleTurns,battles50Plus,guardLoopBattles,stalledBattles,kos,trainingBooks,fusions,levelRecoveryBattles,gold_at_entry,gold_at_clear,scenario
32,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,11,14,9,8,1,0,3,4,3,39,2,2,15,61,0,0,13,0,0,0,11,31,0,0,2345,1167,control
32,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,14,18,14,14,0,0,6,6,5,92,2,2,22,138,1,1,25,0,0,0,15,31,0,0,904,2466,control
32,balanced,5,tower,星晶の塔,12,20,5,1,1,18,18,30,75,74,1,0,4,36,35,198,2,2,113,361,0,0,11,0,0,0,118,168,0,0,1911,3500,control
33,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,11,10,1,0,2,4,3,44,1,0,16,86,4,1,15,0,0,0,9,1,0,0,230,1062,control
33,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,8,6,2,0,4,3,2,48,2,1,13,79,3,1,19,0,0,0,11,9,0,0,1140,2420,control
33,collector,3,brook,しずく湖畔,5,10,3,1,1,10,10,13,9,7,2,0,7,3,2,10,5,5,17,45,1,1,6,0,0,0,14,12,0,0,2764,2140,control
33,collector,4,volcano,ほむら火山,8,14,4,1,1,13,13,18,16,13,3,0,9,5,4,31,5,5,26,105,5,1,8,0,0,0,30,32,0,0,1131,1900,control
33,collector,5,tower,星晶の塔,12,20,5,1,1,18,16,25,56,51,2,3,13,17,16,165,5,5,78,570,14,1,34,0,0,0,94,51,0,0,1005,4335,control
34,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,9,4,1,4,4,4,3,28,0,0,13,53,0,0,8,0,0,0,11,7,0,0,230,684,control
34,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,6,11,10,9,1,0,2,9,8,66,0,0,19,94,0,0,9,0,0,0,27,21,0,0,684,1360,control
34,rush,3,brook,しずく湖畔,5,10,3,1,1,11,12,14,7,7,0,0,0,5,4,26,0,0,12,41,0,0,6,0,0,0,14,22,0,0,1360,1349,control
34,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,22,40,40,0,0,0,37,36,181,0,0,77,289,0,0,7,0,0,0,115,83,0,0,1349,982,control
34,rush,5,tower,星晶の塔,12,20,5,1,0,22,22,0,45,45,0,0,0,40,40,165,0,0,85,281,0,0,6,0,0,0,134,107,0,0,982,0,control
35,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,10,4,2,4,7,3,2,31,2,0,15,83,4,1,13,0,0,0,14,4,0,0,230,902,control
35,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,8,10,5,3,1,1,5,2,1,26,2,2,9,64,2,1,14,0,0,0,15,8,0,0,1478,2286,control
35,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,10,12,5,4,1,0,3,2,1,18,2,2,9,40,1,1,10,0,0,0,11,12,0,0,1771,2059,control
35,balanced,4,volcano,ほむら火山,8,14,4,1,1,12,10,14,8,7,1,0,4,3,2,28,2,2,13,66,3,1,14,0,0,0,17,28,0,0,1595,1278,control
35,balanced,5,tower,星晶の塔,12,20,5,1,1,14,15,21,15,14,1,0,3,6,5,33,2,2,23,85,4,1,8,0,0,0,26,59,0,0,990,3082,control
36,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,10,7,1,2,5,3,2,27,2,0,15,72,4,1,12,0,0,0,9,0,0,0,230,1140,control
36,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,8,7,1,0,6,3,2,55,5,5,16,134,3,1,26,0,0,0,14,9,0,0,1716,2479,control
36,collector,3,brook,しずく湖畔,5,10,3,1,1,11,11,14,12,10,2,0,7,4,3,36,5,5,21,94,0,0,14,0,0,0,24,14,0,0,1311,1353,control
36,collector,4,volcano,ほむら火山,8,14,4,1,1,14,13,18,25,22,3,0,9,8,7,113,5,5,38,233,6,1,27,0,0,0,43,30,0,0,717,1618,control
36,collector,5,tower,星晶の塔,12,20,5,1,1,18,18,24,38,34,1,3,12,11,10,53,5,5,54,282,2,1,34,0,0,0,66,31,0,0,856,3508,control
37,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,10,6,0,4,5,5,4,23,0,0,15,48,0,0,8,0,0,0,8,8,0,0,230,564,control
37,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,11,8,1,2,4,8,7,51,0,0,19,80,0,0,8,0,0,0,18,18,0,0,564,1400,control
37,rush,3,brook,しずく湖畔,5,10,3,1,1,11,12,16,14,14,0,0,3,12,11,53,0,0,26,77,0,0,6,0,0,0,24,30,0,0,1400,1144,control
37,rush,4,volcano,ほむら火山,8,14,4,1,1,16,16,17,4,3,1,0,1,1,0,6,0,0,5,15,0,0,6,0,0,0,2,0,0,0,1144,2844,control
37,rush,5,tower,星晶の塔,12,20,5,1,1,17,18,24,25,25,0,0,0,21,20,101,0,0,46,145,0,0,6,0,0,0,62,96,0,0,2844,1507,control
38,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,6,5,1,0,3,3,2,26,1,0,10,56,4,1,12,0,0,0,6,6,0,0,230,864,control
38,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,4,3,1,0,3,2,1,40,2,2,8,66,3,1,22,0,0,0,7,7,0,0,942,2490,control
38,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,7,6,1,0,4,3,2,23,2,1,12,44,0,0,10,0,0,0,8,29,0,0,1929,1124,control
38,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,10,11,7,6,1,0,6,1,0,4,2,2,10,37,0,0,7,0,0,0,6,0,0,0,1897,2880,control
38,balanced,5,tower,星晶の塔,12,20,5,1,1,11,16,21,15,14,1,0,5,6,5,32,2,2,23,80,5,1,7,0,0,0,27,79,0,0,2231,3065,control
39,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,17,6,2,9,9,3,2,39,1,0,21,96,5,1,17,0,0,0,18,0,0,0,230,1092,control
39,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,5,10,8,7,1,0,3,3,2,51,2,0,13,96,5,1,21,0,0,0,6,7,0,0,1350,2892,control
39,collector,3,brook,しずく湖畔,5,10,3,1,1,11,11,15,15,14,1,0,6,5,4,24,5,3,25,80,4,1,10,0,0,0,17,30,0,0,3420,1313,control
39,collector,4,volcano,ほむら火山,8,14,4,1,1,16,17,18,4,2,2,0,7,1,0,16,5,5,10,56,0,0,16,0,0,0,11,0,0,0,2510,4413,control
39,collector,5,tower,星晶の塔,12,20,5,1,1,18,16,22,30,25,4,1,10,9,8,92,5,5,44,233,4,1,45,0,0,0,47,53,0,0,2331,4510,control
40,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,12,2,1,9,10,2,1,13,0,0,14,49,0,0,7,0,0,0,12,5,0,0,230,684,control
40,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,6,11,10,9,1,0,1,9,8,73,0,0,19,96,0,0,10,0,0,0,26,18,0,0,684,1714,control
40,rush,3,brook,しずく湖畔,5,10,3,1,1,11,12,14,7,7,0,0,0,5,4,31,0,0,12,45,0,0,7,0,0,0,14,27,0,0,1714,1158,control
40,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,19,15,15,0,0,0,12,11,65,0,0,27,93,0,0,7,0,0,0,35,43,0,0,1158,950,control
40,rush,5,tower,星晶の塔,12,20,5,1,0,19,20,0,48,45,0,3,0,40,40,190,0,0,88,337,0,0,7,0,0,0,140,121,0,0,950,0,control
41,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,9,6,2,1,3,4,3,52,1,0,14,83,5,1,19,0,0,0,11,7,0,0,230,767,control
41,balanced,2,cave,こだま洞くつ,3,7,2,1,1,8,8,12,6,6,0,0,3,3,2,55,2,2,11,90,2,1,26,0,0,0,12,20,0,0,1465,2298,control
41,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,12,16,15,14,1,0,3,7,6,57,2,2,24,102,0,0,13,0,0,0,24,30,0,0,1781,969,control
41,balanced,4,volcano,ほむら火山,8,14,4,1,1,16,16,18,8,7,1,0,5,3,2,49,2,2,13,80,2,1,22,0,0,0,13,15,0,0,751,2851,control
41,balanced,5,tower,星晶の塔,12,20,5,1,1,18,17,23,25,24,1,0,4,11,10,52,2,2,38,117,8,1,7,0,0,0,38,66,0,0,2208,1810,control
42,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,5,5,3,2,0,6,2,1,20,4,3,11,86,2,1,16,0,0,0,16,0,0,0,230,1268,control
42,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,4,10,11,9,2,0,3,4,3,54,1,0,16,93,5,1,17,0,0,0,6,9,0,0,1124,2383,control
42,collector,3,brook,しずく湖畔,5,10,3,1,1,10,11,13,9,7,2,0,7,3,2,19,5,5,17,93,6,1,21,0,0,0,25,16,0,0,2517,1924,control
42,collector,4,volcano,ほむら火山,8,14,4,1,1,13,12,14,7,4,3,0,8,2,1,13,5,5,14,72,3,1,8,0,0,0,23,9,0,0,1018,2280,control
42,collector,5,tower,星晶の塔,12,20,5,1,1,14,17,23,37,33,2,2,11,11,10,75,5,5,53,228,12,1,16,0,0,0,56,45,0,0,1205,3796,control
43,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,7,4,1,2,3,4,3,34,0,0,11,56,0,0,12,0,0,0,9,8,0,0,230,665,control
43,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,8,7,1,0,2,7,6,58,0,0,15,80,0,0,10,0,0,0,19,16,0,0,665,1661,control
43,rush,3,brook,しずく湖畔,5,10,3,1,1,11,11,14,7,7,0,0,0,5,4,30,0,0,12,45,0,0,7,0,0,0,14,25,0,0,1661,1192,control
43,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,21,26,26,0,0,0,23,22,140,0,0,49,192,0,0,8,0,0,0,68,71,0,0,1192,979,control
43,rush,5,tower,星晶の塔,12,20,5,1,0,21,21,0,45,45,0,0,0,40,40,198,0,0,85,323,0,0,7,0,0,0,124,107,0,0,979,0,control
44,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,8,7,1,0,3,4,3,39,1,0,13,66,5,1,14,0,0,0,7,8,0,0,230,739,control
44,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,8,12,6,5,1,0,3,3,2,31,2,0,11,79,2,1,14,0,0,0,6,17,0,0,817,2141,control
44,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,13,15,7,6,1,0,3,3,2,15,2,2,12,36,0,0,7,0,0,0,8,37,0,0,2409,975,control
44,balanced,4,volcano,ほむら火山,8,14,4,1,1,15,15,21,24,23,1,0,3,11,10,91,2,2,37,144,7,1,15,0,0,0,24,59,0,0,756,2421,control
44,balanced,5,tower,星晶の塔,12,20,5,1,1,21,19,23,19,18,1,0,4,8,7,50,2,2,29,101,7,1,8,0,0,0,28,48,0,0,1876,2234,control
45,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,8,6,2,0,4,3,2,32,2,0,13,69,4,1,13,0,0,0,10,1,0,0,230,1164,control
45,collector,2,cave,こだま洞くつ,3,7,2,1,1,8,8,11,8,7,1,0,6,3,2,56,5,5,16,119,4,1,27,0,0,0,22,11,0,0,3060,2568,control
45,collector,3,brook,しずく湖畔,5,10,3,1,1,11,11,14,15,13,2,0,7,5,4,35,5,5,25,105,2,1,9,0,0,0,29,12,0,0,1357,1310,control
45,collector,4,volcano,ほむら火山,8,14,4,1,1,14,12,15,10,7,3,0,8,3,2,29,5,5,18,88,2,1,12,0,0,0,23,16,0,0,693,2210,control
45,collector,5,tower,星晶の塔,12,20,5,1,1,15,14,19,17,15,2,0,10,5,4,37,5,5,27,140,8,1,18,0,0,0,34,26,0,0,1168,3495,control
46,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,4,3,1,0,1,3,2,21,0,0,7,31,0,0,9,0,0,0,5,9,0,0,230,679,control
46,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,9,8,1,0,1,8,7,62,0,0,17,82,0,0,10,0,0,0,24,13,0,0,679,1675,control
46,rush,3,brook,しずく湖畔,5,10,3,1,1,11,11,14,6,6,0,0,0,4,3,24,0,0,10,34,0,0,7,0,0,0,11,28,0,0,1675,1192,control
46,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,18,6,6,0,0,0,3,2,19,0,0,9,31,0,0,7,0,0,0,8,35,0,0,1192,1001,control
46,rush,5,tower,星晶の塔,12,20,5,1,0,18,18,0,45,45,0,0,0,40,40,189,0,0,85,295,0,0,7,0,0,0,123,121,0,0,1001,0,control
47,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,7,4,2,1,3,3,2,34,1,0,11,66,5,1,16,0,0,0,10,5,0,0,230,887,control
47,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,6,5,1,0,3,3,2,37,2,0,11,76,4,1,14,0,0,0,12,17,0,0,1145,2575,control
47,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,12,14,5,4,1,0,3,2,1,14,2,2,9,33,1,1,8,0,0,0,10,18,0,0,3103,2618,control
47,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,13,19,16,15,1,0,3,7,6,59,2,2,25,107,2,1,14,0,0,0,27,46,0,0,2028,3652,control
47,balanced,5,tower,星晶の塔,12,20,5,1,1,19,18,22,23,22,1,0,4,10,9,78,2,2,35,154,0,0,15,0,0,0,39,67,0,0,2829,2255,control
48,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,8,7,1,0,6,3,2,26,5,2,16,103,2,1,19,0,0,0,11,1,0,0,230,1133,control
48,collector,2,cave,こだま洞くつ,3,7,2,1,1,8,8,12,14,12,2,0,4,5,4,93,2,1,21,140,5,1,27,0,0,0,16,23,0,0,2565,1337,control
48,collector,3,brook,しずく湖畔,5,10,3,1,1,13,13,14,3,0,3,0,8,1,0,7,5,4,9,54,0,0,14,0,0,0,16,0,0,0,1571,3388,control
48,collector,4,volcano,ほむら火山,8,14,4,1,1,15,13,16,11,8,2,1,9,3,2,23,5,5,19,108,4,1,18,0,0,0,29,19,0,0,2215,3458,control
48,collector,5,tower,星晶の塔,12,20,5,1,1,16,15,24,42,39,2,1,10,13,12,127,5,5,60,259,8,1,23,0,0,0,59,52,0,0,1827,4448,control
49,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,8,1,2,5,5,2,1,20,0,0,10,42,0,0,12,0,0,0,10,3,0,0,230,821,control
49,rush,2,cave,こだま洞くつ,3,7,2,1,1,5,6,10,6,6,0,0,0,5,4,41,0,0,11,59,0,0,11,0,0,0,16,19,0,0,821,1398,control
49,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,5,5,0,0,0,3,2,15,0,0,8,25,0,0,6,0,0,0,7,26,0,0,1398,1147,control
49,rush,4,volcano,ほむら火山,8,14,4,1,0,14,14,0,44,44,0,0,0,40,40,208,0,0,84,350,0,0,6,0,0,0,142,79,0,0,1147,0,control
49,rush,5,tower,星晶の塔,12,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,control
50,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,10,5,1,4,6,3,2,26,1,0,14,59,3,1,13,0,0,0,10,4,0,0,230,909,control
50,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,5,10,6,5,1,0,3,3,2,35,2,0,11,74,3,1,18,0,0,0,5,13,0,0,987,2829,control
50,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,11,15,9,8,1,0,3,4,3,20,2,2,15,47,3,1,6,0,0,0,11,38,0,0,3097,1355,control
50,balanced,4,volcano,ほむら火山,8,14,4,1,1,15,13,16,10,9,1,0,2,4,3,22,1,0,15,48,4,1,7,0,0,0,8,27,0,0,1050,2759,control
50,balanced,5,tower,星晶の塔,12,20,5,1,1,17,18,25,36,34,1,1,5,16,15,92,2,2,54,217,3,1,12,0,0,0,60,105,0,0,3016,2771,control
51,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,15,13,1,1,3,5,4,48,1,0,21,88,4,1,13,0,0,0,10,0,0,0,230,1301,control
51,collector,2,cave,こだま洞くつ,3,7,2,1,1,8,8,11,8,8,0,0,6,3,2,55,4,2,15,167,4,1,27,0,0,0,10,8,0,0,1579,2328,control
51,collector,3,brook,しずく湖畔,5,10,3,1,1,12,12,16,18,15,3,0,8,6,5,63,5,5,29,129,1,1,18,0,0,0,32,32,0,0,2692,1501,control
51,collector,4,volcano,ほむら火山,8,14,4,1,1,16,14,18,16,13,3,0,9,5,4,31,5,5,26,111,3,1,11,0,0,0,30,16,0,0,794,2839,control
51,collector,5,tower,星晶の塔,12,20,5,1,1,18,15,18,14,12,2,0,10,4,3,21,5,5,23,78,5,1,6,0,0,0,26,24,0,0,1500,2671,control
52,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,3,1,2,0,2,2,1,19,0,0,5,30,0,0,11,0,0,0,4,5,0,0,230,799,control
52,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,8,8,0,0,0,7,6,55,0,0,15,75,0,0,10,0,0,0,19,16,0,0,799,694,control
52,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,5,5,0,0,0,3,2,13,0,0,8,23,0,0,5,0,0,0,7,28,0,0,694,1149,control
52,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,22,43,42,0,1,0,39,38,205,0,0,82,320,0,0,7,0,0,0,126,73,0,0,1149,983,control
52,rush,5,tower,星晶の塔,12,20,5,1,0,22,22,0,46,45,0,1,0,40,40,180,0,0,86,318,0,0,7,0,0,0,132,115,0,0,983,0,control
53,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,12,7,1,4,7,4,3,40,2,0,18,100,6,1,14,0,0,0,13,6,0,0,230,770,control
53,balanced,2,cave,こだま洞くつ,3,7,2,1,1,8,8,11,4,3,1,0,4,2,1,16,2,2,8,55,0,0,12,0,0,0,10,11,0,0,2246,2813,control
53,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,11,14,7,6,1,0,3,3,2,19,2,2,12,45,0,0,10,0,0,0,14,24,0,0,2179,1383,control
53,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,14,20,24,24,0,0,6,11,10,84,2,2,37,144,6,1,16,0,0,0,40,60,0,0,1072,1262,control
53,balanced,5,tower,星晶の塔,12,20,5,1,1,20,20,27,37,36,1,0,3,17,16,94,2,2,56,180,13,1,9,0,0,0,56,91,0,0,978,3027,control
54,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,8,7,1,0,2,3,2,29,1,0,12,56,3,1,14,0,0,0,5,1,0,0,230,1121,control
54,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,7,11,8,7,1,0,4,3,2,38,2,1,13,87,6,1,23,0,0,0,12,11,0,0,1199,2464,control
54,collector,3,brook,しずく湖畔,5,10,3,1,1,11,11,13,6,4,2,0,7,2,1,11,5,5,13,57,0,0,8,0,0,0,20,7,0,0,2543,2711,control
54,collector,4,volcano,ほむら火山,8,14,4,1,1,13,12,15,13,10,3,0,9,4,3,33,5,5,22,92,2,1,17,0,0,0,28,17,0,0,1432,2838,control
54,collector,5,tower,星晶の塔,12,20,5,1,1,15,16,24,41,40,1,0,8,13,12,162,5,5,59,371,9,1,76,1,0,0,60,57,0,0,1500,3502,control
55,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,8,18,12,0,6,6,11,10,52,0,0,29,97,0,0,8,0,0,0,16,10,0,0,230,649,control
55,rush,2,cave,こだま洞くつ,3,7,2,1,1,8,9,13,15,13,1,1,2,13,12,97,0,0,28,126,0,0,11,0,0,0,26,31,0,0,649,557,control
55,rush,3,brook,しずく湖畔,5,10,3,1,1,13,13,14,4,3,1,0,1,2,1,14,0,0,6,22,0,0,8,0,0,0,5,7,0,0,557,1371,control
55,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,21,33,33,0,0,0,30,29,171,0,0,63,243,0,0,7,0,0,0,89,78,0,0,1371,969,control
55,rush,5,tower,星晶の塔,12,20,5,1,0,21,22,0,45,45,0,0,0,40,40,181,0,0,85,294,0,0,7,0,0,0,122,110,0,0,969,0,control
56,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,7,5,1,1,4,3,2,27,2,0,12,64,2,1,13,0,0,0,7,6,0,0,230,867,control
56,balanced,2,cave,こだま洞くつ,3,7,2,1,1,8,9,12,6,5,1,0,2,3,2,30,1,0,10,60,1,1,13,0,0,0,4,21,0,0,2343,2127,control
56,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,13,15,7,6,1,0,3,3,2,15,2,2,12,41,3,1,6,0,0,0,9,33,0,0,2261,1165,control
56,balanced,4,volcano,ほむら火山,8,14,4,1,1,15,12,15,8,7,1,0,4,3,2,18,2,1,13,48,4,1,9,0,0,0,8,14,0,0,903,3096,control
56,balanced,5,tower,星晶の塔,12,20,5,1,1,14,17,19,7,6,1,0,3,2,1,9,2,2,11,39,1,1,6,0,0,0,11,27,0,0,3282,4085,control
57,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,12,9,2,1,4,4,3,45,2,0,18,95,8,1,14,0,0,0,15,0,0,0,230,1069,control
57,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,9,11,8,7,1,0,6,3,2,47,5,5,16,101,4,1,17,0,0,0,24,13,0,0,2675,2352,control
57,collector,3,brook,しずく湖畔,5,10,3,1,1,11,8,14,21,19,2,0,5,7,6,66,3,2,31,126,3,1,17,0,0,0,27,19,0,0,1243,1440,control
57,collector,4,volcano,ほむら火山,8,14,4,1,1,12,14,18,16,14,2,0,4,5,4,128,2,1,23,211,4,1,30,0,0,0,20,23,0,0,1323,2830,control
57,collector,5,tower,星晶の塔,12,20,5,1,1,18,17,23,32,30,2,0,9,10,9,127,5,5,47,243,6,1,37,0,0,0,49,60,0,0,3348,2244,control
58,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,11,9,0,2,3,8,7,35,0,0,19,65,0,0,7,0,0,0,9,9,0,0,230,555,control
58,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,6,3,2,1,3,4,3,33,0,0,10,48,0,0,9,0,0,0,12,12,0,0,555,1716,control
58,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,7,7,0,0,0,5,4,30,0,0,12,42,0,0,8,0,0,0,14,27,0,0,1716,1132,control
58,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,19,21,21,0,0,0,18,17,97,0,0,39,130,0,0,7,0,0,0,53,51,0,0,1132,1234,control
58,rush,5,tower,星晶の塔,12,20,5,1,0,19,20,0,45,45,0,0,0,40,40,189,0,0,85,285,0,0,7,0,0,0,120,122,0,0,1234,0,control
59,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,8,7,1,0,2,4,3,42,1,0,13,67,5,1,15,0,0,0,8,7,0,0,230,787,control
59,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,4,3,1,0,3,2,1,27,2,2,8,57,4,1,16,0,0,0,11,7,0,0,865,2956,control
59,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,10,12,5,4,1,0,3,2,1,17,2,2,9,39,1,1,12,0,0,0,10,9,0,0,2290,2240,control
59,balanced,4,volcano,ほむら火山,8,14,4,1,1,12,12,19,24,23,1,0,5,11,10,66,2,2,37,141,6,1,13,0,0,0,39,71,0,0,1736,1528,control
59,balanced,5,tower,星晶の塔,12,20,5,1,1,19,20,22,9,8,1,0,3,3,2,21,2,2,14,46,0,0,7,0,0,0,15,24,0,0,1184,1845,control
60,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,10,6,2,2,5,3,2,32,1,0,14,67,5,1,13,0,0,0,12,0,0,0,230,1114,control
60,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,5,10,8,7,1,0,3,3,2,42,2,1,13,95,2,1,19,0,0,0,6,5,0,0,1372,2831,control
60,collector,3,brook,しずく湖畔,5,10,3,1,1,10,7,14,21,20,1,0,6,7,6,40,5,5,33,94,4,1,10,0,0,0,23,20,0,0,2886,2206,control
60,collector,4,volcano,ほむら火山,8,14,4,1,1,14,14,18,22,20,2,0,8,7,6,152,5,5,34,241,6,1,24,0,0,0,40,26,1,0,1166,1594,control
60,collector,5,tower,星晶の塔,12,20,5,1,1,18,15,22,38,33,2,3,12,11,10,78,5,5,54,261,8,1,24,0,0,0,61,41,0,0,843,3500,control
61,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,4,3,1,0,2,3,2,25,0,0,7,40,0,0,9,0,0,0,6,9,0,0,230,678,control
61,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,11,10,1,0,1,10,9,79,0,0,21,104,0,0,9,0,0,0,29,18,0,0,678,1401,control
61,rush,3,brook,しずく湖畔,5,10,3,1,1,11,12,14,4,4,0,0,0,2,1,14,0,0,6,22,0,0,9,0,0,0,5,23,0,0,1401,1208,control
61,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,21,29,29,0,0,0,26,25,150,0,0,55,209,0,0,8,0,0,0,77,74,0,0,1208,956,control
61,rush,5,tower,星晶の塔,12,20,5,1,0,21,22,0,45,45,0,0,0,40,40,201,0,0,85,320,0,0,7,0,0,0,124,109,0,0,956,0,control
62,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,5,3,1,1,4,2,1,15,2,1,9,48,2,1,10,0,0,0,7,2,0,0,230,1113,control
62,balanced,2,cave,こだま洞くつ,3,7,2,1,1,5,5,9,6,5,1,0,3,3,2,35,2,1,11,82,4,1,16,0,0,0,7,11,0,0,1058,2180,control
62,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,7,6,1,0,3,3,2,15,2,2,12,40,1,1,6,0,0,0,13,29,0,0,2053,1581,control
62,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,14,16,12,11,1,0,4,5,4,35,2,2,19,78,2,1,12,0,0,0,22,21,0,0,1225,1248,control
62,balanced,5,tower,星晶の塔,12,20,5,1,1,16,18,25,42,34,1,7,11,16,15,90,2,2,60,246,7,1,11,0,0,0,77,78,0,0,968,4318,control
63,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,5,5,3,2,0,4,2,1,19,2,1,9,52,1,1,13,0,0,0,9,0,0,0,230,1272,control
63,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,8,7,1,0,3,3,2,44,1,0,12,107,4,1,21,0,0,0,5,6,0,0,1378,2854,control
63,collector,3,brook,しずく湖畔,5,10,3,1,1,11,7,10,9,8,1,0,6,3,2,14,5,5,17,53,4,1,6,0,0,0,15,6,0,0,3488,3107,control
63,collector,4,volcano,ほむら火山,8,14,4,1,1,10,12,15,10,6,4,0,9,3,2,18,5,5,18,76,2,1,10,0,0,0,24,15,0,0,1642,2278,control
63,collector,5,tower,星晶の塔,12,20,5,1,1,15,15,20,18,15,2,1,10,5,4,44,5,5,28,134,5,1,15,0,0,0,35,28,0,0,1204,3494,control
64,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,5,4,1,0,1,4,3,29,0,0,9,41,0,0,8,0,0,0,6,8,0,0,230,713,control
64,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,10,7,6,1,0,1,6,5,47,0,0,13,65,0,0,9,0,0,0,17,13,0,0,713,1387,control
