run,profile,profile_label,seed,status,completed,failed_stage,failure_reason,maxBattles,maxTurnsPerBattle,maxBossLosses,totalBattles,normalBattles,bossBattles,totalTurns,wins,losses,stalledBattles,timerOrTurnCaps,kos,guardTurns,maxGuardStreak,maxBattleTurns,guardLoopBattles,battles50Plus,battles100Plus,scoutAttempts,scoutSuccesses,zeroRewardScoutWins,scoutCharmPurchases,scoutCharmConsumed,scoutCharmWasted,charmWasteRate,fusions,fusionLevelDebt,levelRecoveryBattles,trainingBooks,trainingGold,freeHeals,questClaims,rankClaims,battleGold,questGold,rankGold,defeatGoldLost,goldInflow,goldSink,goldSinkRate,minGold,finalGold,finalHighestLevel,finalPlayerRank,firstBRankBattle,firstARankBattle,firstSRankBattle,finalOwned,finalDexDiscovered,finalDexScouted,bossesCleared,finalParty
287,balanced,バランス,3906332026,completed,1,,,1000,400,80,770,509,261,8805,523,247,0,0,791,179,1,70,0,91,0,43,14,12,0,1,1,1,0,0,0,4296,257760,770,44,11,347207,64330,5600,130746,417217,388506,0.9311844915235956,80,28711,100,12,466,,,15,63,15,13,ヘルナイト Lv100 / アビスフィン Lv100 / ルミネル Lv100
288,collector,収集・配合,494399879,completed,1,,,1000,400,80,711,499,212,14842,492,219,0,0,758,113,1,273,0,81,50,104,27,27,373,374,315,0.8422459893048129,2,60,0,2962,177720,711,45,11,246759,64480,5600,100611,316919,296981,0.9370880256469318,80,19938,90,12,249,405,,26,65,30,13,ドゥームゲイザー Lv70 / ストームジン Lv70 / ルーメンオウル Lv90
289,rush,速攻,664548486,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,507,270,237,1779,268,239,0,0,732,0,0,8,0,0,0,3,2,2,0,1,1,1,0,0,0,1076,64560,507,28,8,64543,12500,2750,14728,79873,79288,0.9926758729483054,80,585,57,9,,,,3,34,3,7,ドリモール Lv54 / アクアン Lv54 / ぷるミン Lv57
290,balanced,バランス,1531944428,stuck,0,deep_sea_temple,boss_retry_cap,1000,400,80,669,445,224,6111,447,222,0,0,759,53,1,84,0,38,0,34,10,10,0,1,1,1,1,36,0,3727,223620,669,38,11,245246,27730,5600,53035,278656,276655,0.9928191031235646,80,2001,97,12,162,,,10,50,12,10,ルミネル Lv95 / アイスタートル Lv97 / グルーモス Lv89
291,collector,収集・配合,3221670919,completed,1,,,1000,400,80,792,561,231,12696,546,246,0,0,831,165,1,157,0,84,32,106,33,32,435,436,377,0.8646788990825688,1,46,0,3649,218940,792,45,12,312159,64480,6850,124932,383569,365622,0.9532105044985387,80,17947,100,13,255,687,,33,64,34,13,ドゥームゲイザー Lv90 / アビスジェリー Lv93 / ルミネル Lv100
292,rush,速攻,4211121700,stuck,0,tower,boss_retry_cap,1000,400,80,247,131,116,958,132,115,0,0,359,0,0,10,0,0,0,3,2,2,0,1,1,1,0,0,0,298,17880,247,23,6,15000,6400,1550,4863,23030,22743,0.9875379939209726,80,287,32,7,,,,3,24,3,4,トゲホッグ Lv31 / プフバット Lv32 / ぷるミン Lv32
293,balanced,バランス,1042441388,completed,1,,,1000,400,80,718,477,241,7850,480,238,0,0,813,212,1,82,0,69,0,65,12,12,0,1,1,1,0,0,0,4448,266880,718,43,11,313123,63480,5600,89352,382283,356232,0.9318541499360421,80,26051,100,12,354,,,13,63,13,13,ヘルナイト Lv97 / ゲイルグリフ Lv95 / ルミネル Lv100
294,collector,収集・配合,2080891876,stuck,0,demon_gate,boss_stalled,1000,400,80,802,576,226,33716,555,246,1,1,900,166,1,400,0,162,131,100,29,28,439,440,373,0.8477272727272728,2,72,0,3848,230880,802,43,12,299397,49780,6850,99414,356107,352244,0.9891521368577422,80,3863,97,13,431,675,,28,59,31,11,ルーメンオウル Lv94 / コーラルルーメ Lv96 / アビスジェリー Lv97
295,rush,速攻,3952286546,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,604,315,289,2255,320,284,0,0,883,0,0,10,0,0,0,2,2,2,0,1,1,1,0,0,0,1329,79740,604,28,9,80896,12500,3550,16697,97026,96437,0.9939294622060066,80,589,61,10,,,,3,34,3,7,ドリモール Lv59 / ぷるミン Lv61 / つぼみラビ Lv61
296,balanced,バランス,4206317087,completed,1,,,1000,400,80,588,391,197,8894,397,191,0,0,635,116,1,166,0,45,44,61,13,11,0,1,1,1,1,5,0,3687,221220,588,45,11,278517,64480,5600,98927,348677,320147,0.9181764211576904,80,28530,100,12,,,,13,61,15,13,コーラルルーメ Lv100 / サンラビ Lv93 / アイアンマンティス Lv100
297,collector,収集・配合,2608448214,completed,1,,,1000,400,80,740,523,217,18451,516,224,0,0,800,121,1,349,0,95,61,97,32,30,398,399,338,0.8471177944862155,2,62,0,3815,228900,740,45,11,301861,64480,5600,111947,372021,360747,0.969695259138597,80,11274,100,12,235,615,,31,65,35,13,ドゥームゲイザー Lv92 / ルーメンオウル Lv100 / 雲ぷる Lv95
298,rush,速攻,1796795455,stuck,0,tower,boss_retry_cap,1000,400,80,300,157,143,1066,159,141,0,0,453,0,0,12,0,0,0,2,2,2,0,1,1,1,0,0,0,327,19620,300,23,6,17415,6400,1550,5558,25445,25178,0.9895067793279623,80,267,34,7,,,,3,25,3,4,プフバット Lv33 / つぼみラビ Lv33 / ぷるミン Lv34
299,balanced,バランス,1902783800,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,999,673,326,15270,657,342,0,0,1088,69,1,164,0,132,12,42,13,12,0,1,1,1,0,0,0,3975,238500,999,42,12,494783,54980,6850,296111,556693,534611,0.960333612960824,80,22082,100,13,,,,14,64,14,12,アビスジェリー Lv100 / サンラビ Lv100 / グルーモス Lv100
300,collector,収集・配合,3398723987,stuck,0,sky_ruins,boss_stalled,1000,400,80,710,498,212,15538,500,209,1,1,724,118,1,400,0,107,37,116,28,27,382,383,325,0.8485639686684073,2,60,0,3277,196620,710,44,11,247537,55980,5600,88677,309197,304397,0.9844759166486091,80,4800,94,12,286,538,,27,65,31,12,パールセラフ Lv73 / 雲ぷる Lv82 / ルーメンオウル Lv94
