run,profile,profile_label,seed,initialStateHash,status,completed,failed_stage,failure_reason,maxBattles,maxTurnsPerBattle,maxBossLosses,totalBattles,normalBattles,bossBattles,totalTurns,wins,losses,kos,guardTurns,maxGuardStreak,maxBattleTurns,guardLoopBattles,battles50Plus,battles100Plus,stalledBattles,timerOrTurnCaps,scoutAttempts,scoutSuccesses,scoutCharmPurchases,scoutCharmGold,scoutCharmConsumed,scoutCharmWasted,zeroRewardScoutWins,scoutEncountersByStage,scoutSuccessesByStage,fusions,fusionLevelDebt,levelRecoveryBattles,equips,trainingBooks,trainingGold,freeHeals,freeHealPoints,questClaims,questGold,rankClaims,rankGold,battleGold,defeatGoldLost,firstBRankBattle,firstARankBattle,firstSRankBattle,minGold,actions,finalGold,finalHighestLevel,finalPlayerRank,finalOwned,finalDexDiscovered,finalDexScouted,finalParty,finalPartyData,bossesCleared,goldInflow,goldSink,goldSinkRate,charmWasteRate,sourceRandomCalls,scenario
50,balanced,バランス,1676961687,83ef251c830c8d88689183ee4f8c8c269263f24e5f53429693db36d6f6fd1bf7,completed,1,,,400,200,40,86,54,32,411,59,27,69,13,1,26,0,0,0,0,0,23,6,0,0,1,1,5,[object Object],[object Object],0,0,0,5,145,8700,86,4170,27,8180,4,750,5623,4490,,,,80,[object Object],1443,22,5,7,22,7,クラッグベア Lv21 / ヒノコぐま Lv22 / リーフリン Lv19,"[object Object],[object Object],[object Object]",5,14633,13190,0.901387275336568,1,2380,control
51,collector,収集・配合,905685952,b9cd1bd0d9a86e619ebc12ff9f32bf63968aa8199d3255e3ea2212e2e1d02987,completed,1,,,400,200,40,124,75,49,686,78,46,146,22,1,41,0,0,0,0,0,30,9,51,2550,52,43,9,[object Object],[object Object],0,0,0,8,50,3000,124,6270,26,6980,5,1100,6499,7734,,,,80,[object Object],1375,21,6,10,22,10,ルーメンオウル Lv21 / シンダーホーン Lv20 / ルミネル Lv21,"[object Object],[object Object],[object Object]",5,14659,13284,0.9062009686881779,0.8269230769230769,3729,control
52,rush,速攻,1311450064,2ce797df5a7a7d16e594f037469aac59fc3a7239bffe70b14c2ff6844145e4fb,stuck,0,tower,boss_retry_cap,400,200,40,194,106,88,709,104,90,220,0,0,9,0,0,0,0,0,5,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,222,13320,194,7646,23,6400,5,1100,9641,3667,,,,80,[object Object],234,28,6,3,22,3,ギアビット Lv24 / ペブロン Lv27 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,17221,16987,0.9864119389117938,1,4559,control
53,balanced,バランス,1763675962,306a3d025c1296aa94b053dcebf1ad8f388a98ac13cf44da7a1ff891857cd6a9,completed,1,,,400,200,40,93,58,35,399,64,29,87,26,1,15,0,0,0,0,0,18,8,0,0,1,1,6,[object Object],[object Object],0,0,0,8,161,9660,93,5907,28,9080,5,1100,7081,5273,,,,80,[object Object],2408,26,6,9,22,9,クリスタゴン Lv22 / ドリモール Lv26 / ヒノコぐま Lv23,"[object Object],[object Object],[object Object]",5,17341,14933,0.8611383426561329,1,2447,control
54,collector,収集・配合,3858418567,057e61361c42df37cc17330baf1beecd0607a32607231da0035bc8c03e48d2e5,completed,1,,,400,200,40,117,77,40,684,84,33,106,21,1,37,0,0,0,0,0,29,12,63,3150,64,51,9,[object Object],[object Object],0,0,0,12,113,6780,117,7134,28,8780,5,1100,8152,6994,58,,,80,[object Object],1188,23,6,13,23,13,ルーメンオウル Lv22 / ルミネル Lv23 / クリスタゴン Lv23,"[object Object],[object Object],[object Object]",5,18112,16924,0.9344081272084805,0.796875,3640,control
55,rush,速攻,518982581,b1cef775b8306eb8f4dd52fb0147a00eb6b4f1a94adc079d3b754b9bd26505e7,stuck,0,tower,boss_retry_cap,400,200,40,136,75,61,491,77,59,180,0,0,10,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,210,12600,136,5878,23,6400,5,1100,8380,3076,,,,80,[object Object],284,27,6,3,22,3,ドリモール Lv26 / リーフリン Lv27 / ぷるミン Lv27,"[object Object],[object Object],[object Object]",4,15960,15676,0.9822055137844612,1,3211,control
56,balanced,バランス,1808941713,87f4f9e91ea6478a9abf54cfcda8a0e87cb4baa19d654e2481536db166f73841,completed,1,,,400,200,40,56,34,22,270,42,14,32,8,1,14,0,0,0,0,0,22,8,0,0,1,1,5,[object Object],[object Object],0,0,0,7,92,5520,56,2317,27,8180,4,750,3810,4494,32,,,80,[object Object],2806,19,5,9,22,9,タイダルセラフ Lv19 / グルーモス Lv18,"[object Object],[object Object]",5,12820,10014,0.7811232449297972,1,1576,control
57,collector,収集・配合,3870860371,916902d40c0dbe66dc35b2ee6c4218364a0481ffcbbcb72ca5abd157248c6fb2,completed,1,,,400,200,40,94,58,36,468,65,29,92,17,1,25,0,0,0,0,0,34,12,49,2450,50,38,10,[object Object],[object Object],0,0,0,10,77,4620,94,5080,28,8780,4,750,5916,6665,,,,80,[object Object],1791,22,5,13,22,13,シンダーホーン Lv21 / ルミネル Lv22 / クリスタゴン Lv22,"[object Object],[object Object],[object Object]",5,15526,13735,0.8846451114259951,0.76,2706,control
58,rush,速攻,3332124033,da9ec2b97839a96430738afe92d9dde567d4fc404385ded17819476446688f2f,stuck,0,tower,boss_retry_cap,400,200,40,149,81,68,576,84,65,198,0,0,12,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,215,12900,149,5931,23,6400,5,1100,8756,3155,,,,80,[object Object],281,27,6,3,25,3,ペブロン Lv27 / リーフリン Lv27 / ぷるミン Lv27,"[object Object],[object Object],[object Object]",4,16336,16055,0.9827987267384917,1,3655,control
59,balanced,バランス,4210056690,3a287bb9bc69bd2b4846a3a58a9254b51fb98557f9bce1634c10bcec496b10d3,completed,1,,,400,200,40,94,60,34,383,65,29,62,17,1,23,0,0,0,0,0,13,7,0,0,1,1,5,[object Object],[object Object],0,0,0,7,149,8940,94,3085,26,7940,4,750,6734,4187,,,,80,[object Object],2377,23,5,8,23,8,オアロード Lv23 / ルミネル Lv22,"[object Object],[object Object]",5,15504,13127,0.8466847265221878,1,2394,control
60,collector,収集・配合,1131692003,4271f6e92129c96e3be8bbbbf880eb51c4481a49c6720cd6ecbb429da9b09dab,completed,1,,,400,200,40,114,72,42,518,77,37,109,15,1,20,0,0,0,0,0,29,12,56,2800,57,49,10,[object Object],[object Object],0,0,0,11,87,5220,114,4871,28,8780,5,1100,7315,7417,,,,80,[object Object],1838,23,6,13,24,13,ルーメンオウル Lv23 / グルーモス Lv23 / ギアビット Lv21,"[object Object],[object Object],[object Object]",5,17275,15437,0.8936034732272069,0.8596491228070176,3135,control
61,rush,速攻,2920474642,b68c477eb9f9bd52ea260ce36a61d64eb89075fb235f9b02b09a203e67f1b18b,stuck,0,tower,boss_retry_cap,400,200,40,209,111,98,716,114,95,270,0,0,7,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,230,13800,209,9462,23,6400,5,1100,10399,3886,,,,80,[object Object],293,28,6,3,25,3,プフバット Lv27 / アワマリン Lv27 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,17979,17686,0.9837032092997385,1,4762,control
62,balanced,バランス,2736602671,9e655b8285ed3bb2a03ae0bb84a7f67785cf7be46ea186fae04cfdc2d5a2e326,completed,1,,,400,200,40,90,56,34,425,63,27,93,13,1,17,0,0,0,0,0,16,6,0,0,1,1,5,[object Object],[object Object],0,0,0,7,136,8160,90,4850,26,7940,4,750,6246,4509,,,,80,[object Object],2347,23,5,7,23,7,ルミネル Lv22 / グルーモス Lv22 / シンドレイク Lv23,"[object Object],[object Object],[object Object]",5,15016,12669,0.8437000532765051,1,2487,control
63,collector,収集・配合,1920901432,3c590a0dc1c3e2da40be68020a998a230d8033af65b23d94eb5bd5239b6d9d41,completed,1,,,400,200,40,135,88,47,647,92,43,140,15,1,24,0,0,0,0,0,54,11,68,3400,69,54,9,[object Object],[object Object],0,0,0,9,100,6000,135,7906,30,11880,5,1100,9811,10615,,,,80,[object Object],2856,25,6,12,24,12,クリスタゴン Lv24 / リーファウル Lv25 / ギアビット Lv25,"[object Object],[object Object],[object Object]",5,22871,20015,0.8751257050413187,0.782608695652174,3813,control
64,rush,速攻,3221806404,acc659df1d70629639154d8375bb0ff00db1dfff760f7c09d1e85bd3be064b67,stuck,0,tower,boss_retry_cap,400,200,40,146,80,66,539,82,64,196,0,0,11,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,218,13080,146,7132,23,6400,5,1100,8945,3127,,,,80,[object Object],318,28,6,3,23,3,トゲホッグ Lv27 / リーフリン Lv27 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,16525,16207,0.9807564296520423,1,3501,control
65,balanced,バランス,3451418017,aea7e2be46af9bad58870e573de1ae71af1d240afc9fd2fd812c3ef743522a11,completed,1,,,400,200,40,92,58,34,369,64,28,88,16,1,19,0,0,0,0,0,14,6,0,0,1,1,5,[object Object],[object Object],0,0,0,7,163,9780,92,3751,28,9080,5,1100,6644,4698,,,,80,[object Object],2426,25,6,7,24,7,クリスタゴン Lv22 / リーファウル Lv23 / ドリモール Lv25,"[object Object],[object Object],[object Object]",5,16904,14478,0.8564836725035495,1,2298,control
66,collector,収集・配合,1779158152,d7992d178ce9259a736c9be2b2b24c3ea875bd58367c054fc5c5852bc8994381,completed,1,,,400,200,40,109,66,43,634,71,38,124,18,1,40,0,0,0,0,0,26,7,45,2250,46,37,6,[object Object],[object Object],0,0,0,8,63,3780,109,4258,27,8180,5,1100,5820,7123,,,,80,[object Object],2027,21,6,8,25,8,ルーメンオウル Lv21 / シンダーホーン Lv19 / シンドレイク Lv19,"[object Object],[object Object],[object Object]",5,15180,13153,0.8664690382081687,0.8043478260869565,3386,control
67,rush,速攻,3158968418,7b672db78f9dadc9174d4d178fdd90eee230d0fe1d0d5f6cb3b41abcf619163c,stuck,0,tower,boss_retry_cap,400,200,40,130,73,57,445,73,57,168,0,0,8,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,199,11940,130,4244,23,6400,5,1100,8077,3067,,,,80,[object Object],650,27,6,3,24,3,ドリモール Lv26 / つぼみラビ Lv27 / ぷるミン Lv27,"[object Object],[object Object],[object Object]",4,15657,15007,0.9584850226735645,1,2987,control
68,balanced,バランス,3337549637,b64a969f3ff3db724558941d24bab75d064bc8d77412bfef9597414f2af61d0b,completed,1,,,400,200,40,92,58,34,440,61,31,103,9,1,29,0,0,0,0,0,16,6,0,0,1,1,6,[object Object],[object Object],0,0,0,6,127,7620,92,3557,27,8180,4,750,5670,4731,,,,80,[object Object],2329,22,5,7,21,7,グルーモス Lv22 / ルーメンオウル Lv18 / シンドレイク Lv22,"[object Object],[object Object],[object Object]",5,14680,12351,0.8413487738419618,1,2534,control
69,collector,収集・配合,134606351,9e51612d226d17e0cea13a3a6cbec35ab8c9395332845fbd2f97113d57341fa3,completed,1,,,400,200,40,136,87,49,687,89,47,149,18,1,24,0,0,0,0,0,31,11,62,3100,63,50,10,[object Object],[object Object],0,0,0,9,73,4380,136,6016,28,8780,5,1100,7642,8330,,,,80,[object Object],1792,21,6,12,25,12,グルーモス Lv21 / クリスタゴン Lv20 / ギアビット Lv21,"[object Object],[object Object],[object Object]",5,17602,15810,0.8981933871151005,0.7936507936507936,3932,control
70,rush,速攻,2178539322,249db9587cdd19dd71af0170d60281df2ae044106297e57835806f5d98f5d82c,stuck,0,tower,boss_retry_cap,400,200,40,172,93,79,636,95,77,255,0,0,10,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,232,13920,172,9716,23,6400,5,1100,10085,3467,,,,80,[object Object],278,28,6,3,23,3,プフバット Lv27 / つぼみラビ Lv28 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,17665,17387,0.9842626662892726,1,4097,control
71,balanced,バランス,92299607,dd6fc433ea47abe080fbd9b55c522f90ac5ec368b222d78b2417da3f52720753,completed,1,,,400,200,40,74,46,28,346,49,25,93,7,1,24,0,0,0,0,0,20,5,0,0,1,1,5,[object Object],[object Object],0,0,0,6,114,6840,74,3426,27,8180,4,750,4767,4563,,,,80,[object Object],2374,21,5,6,23,6,ルーメンオウル Lv19 / シンダーホーン Lv19 / リーファウル Lv21,"[object Object],[object Object],[object Object]",5,13777,11403,0.827683820860855,1,2031,control
72,collector,収集・配合,2724232775,ef7817f52be0762cb97b03cdfbbbf12a9575ec6361a6afbaf0dd8d972b6cb504,completed,1,,,400,200,40,137,88,49,599,91,46,144,28,1,20,0,0,0,0,0,21,9,58,2900,59,53,8,[object Object],[object Object],0,0,0,9,81,4860,137,6464,26,6980,5,1100,7657,6852,,,,80,[object Object],1205,22,6,10,24,10,クラッグベア Lv20 / クリスタゴン Lv22 / ギアビット Lv21,"[object Object],[object Object],[object Object]",5,15817,14612,0.9238161471834102,0.8983050847457628,3622,control
73,rush,速攻,2405307231,f5fcbe2afa172b10580bee6eb6ccb0ef17aca708af12a072bdf29416289b3585,stuck,0,tower,boss_retry_cap,400,200,40,136,76,60,466,76,60,186,0,0,9,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,211,12660,136,6454,23,6400,5,1100,8398,3031,,,,80,[object Object],287,27,6,3,24,3,トゲホッグ Lv26 / つぼみラビ Lv27 / ぷるミン Lv27,"[object Object],[object Object],[object Object]",4,15978,15691,0.9820378019777194,1,3150,control
74,balanced,バランス,3288605387,bff88fe5b407d9f67854b5ed0f9b86f4a602fe638a79b1b1de20b6fdb6dbea92,completed,1,,,400,200,40,119,75,44,476,82,37,93,5,1,19,0,0,0,0,0,18,6,0,0,1,1,5,[object Object],[object Object],0,0,0,5,186,11160,119,4603,28,9080,5,1100,8593,5539,,,,80,[object Object],2154,25,6,7,22,7,ルーメンオウル Lv21 / アッシュインプ Lv25 / リーフリン Lv23,"[object Object],[object Object],[object Object]",5,18853,16699,0.8857476263724606,1,2999,control
75,collector,収集・配合,2331784688,9e5ac6d65d3bd9a17660e495660590705d031afb06d023720e93949ac4646647,completed,1,,,400,200,40,102,61,41,596,67,35,121,18,1,33,0,0,0,0,0,29,11,43,2150,44,33,10,[object Object],[object Object],0,0,0,9,58,3480,102,4629,27,7580,4,750,4922,6492,,,,80,[object Object],1210,20,5,12,24,12,ルーメンオウル Lv20 / シンダーホーン Lv17 / グルーモス Lv18,"[object Object],[object Object],[object Object]",5,13332,12122,0.9092409240924092,0.75,3120,control
76,rush,速攻,2542353470,bcca67bc97f87f3588f56f2c5716607f88b2932757732be3108236c68c50989a,stuck,0,tower,boss_retry_cap,400,200,40,185,100,85,661,101,84,218,0,0,9,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,219,13140,185,5821,23,6400,5,1100,9481,3644,,,,80,[object Object],277,28,6,3,25,3,ペブロン Lv27 / リーフリン Lv27 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,17061,16784,0.9837641404372546,1,4321,control
77,balanced,バランス,847673953,264ce1025e3900854ce59be2bb3e8b334c922d314c86ba2061c2018e2fadc2d4,completed,1,,,400,200,40,110,70,40,500,74,36,116,16,1,24,0,0,0,0,0,15,5,0,0,1,1,4,[object Object],[object Object],0,0,0,5,150,9000,110,3636,27,7880,5,1100,7056,4697,,,,80,[object Object],2419,25,6,6,25,6,ルーメンオウル Lv19 / ドリモール Lv24 / リーフリン Lv25,"[object Object],[object Object],[object Object]",5,16116,13697,0.8499007197815835,1,2974,control
78,collector,収集・配合,3017046950,9f42a0ae4496d5be541db7fcf81d9a47544fb5484c63b25e9cba5cbdd3fc9628,completed,1,,,400,200,40,117,72,45,571,77,40,138,19,1,23,0,0,0,0,0,34,10,53,2650,54,44,9,[object Object],[object Object],1,9,0,7,71,4260,117,5196,29,8930,5,1100,6448,7625,,,,80,[object Object],2023,20,6,10,24,12,シンダーホーン Lv20 / グルーモス Lv20 / クリスタゴン Lv17,"[object Object],[object Object],[object Object]",5,16558,14535,0.87782340862423,0.8148148148148148,3273,control
79,rush,速攻,2636299042,895418592de6ce9a23e4616adf254c2e04127ffffff5afe3129043dfc8532c05,stuck,0,volcano,boss_retry_cap,400,200,40,172,92,80,685,91,81,199,0,0,8,0,0,0,0,0,4,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,135,8100,172,5900,20,4320,5,1100,5750,2909,,,,80,[object Object],241,22,6,3,16,3,ぷるミン Lv22 / リーフリン Lv19 / プフバット Lv22,"[object Object],[object Object],[object Object]",3,11250,11009,0.9785777777777778,1,4237,control
80,balanced,バランス,1147308128,100399ca5db59b5ebede08a5626f7eb5c0b07ebb7c032c61eabe56ab532b73cb,completed,1,,,400,200,40,110,70,40,401,77,33,91,11,1,27,0,0,0,0,0,10,7,0,0,1,1,5,[object Object],[object Object],0,0,0,7,173,10380,110,3393,28,9080,5,1100,8230,5041,,,,80,[object Object],3069,25,6,8,25,8,グルーモス Lv25 / ルーメンオウル Lv23 / アッシュインプ Lv22,"[object Object],[object Object],[object Object]",5,18490,15421,0.8340183883180098,1,2635,control
81,collector,収集・配合,3957449969,bbdd88b361d1185d279804aea460360546902c875e4e45c6715618bbc1539036,completed,1,,,400,200,40,115,71,44,625,79,36,126,11,1,25,0,0,0,0,0,49,11,53,2650,54,40,9,[object Object],[object Object],0,0,0,8,86,5160,115,6268,28,8780,5,1100,6208,7177,87,,,80,[object Object],1181,19,6,12,24,12,クラッグベア Lv17 / シンダーホーン Lv18 / シンドレイク Lv19,"[object Object],[object Object],[object Object]",5,16168,14987,0.9269544779811975,0.7407407407407407,3460,control
82,rush,速攻,3327731467,90767fcba8308fb50e18c04400b328a589abd0b5361a2affe86b233163843253,stuck,0,tower,boss_retry_cap,400,200,40,173,93,80,647,96,77,257,0,0,9,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,229,13740,173,11712,23,6400,5,1100,10022,3537,,,,80,[object Object],325,28,6,3,24,3,プフバット Lv27 / つぼみラビ Lv28 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,17602,17277,0.981536189069424,1,4144,control
83,balanced,バランス,2288906114,f58c06a1fbaa7e118b64379477dcf1145356eda3ebdb38784a3be787eca179cd,completed,1,,,400,200,40,155,99,56,641,105,50,163,16,1,20,0,0,0,0,0,12,7,0,0,1,1,6,[object Object],[object Object],0,0,0,6,227,13620,155,6484,28,9080,5,1100,11567,5841,,,,80,[object Object],2366,28,6,8,23,8,グルーモス Lv26 / アクアン Lv28 / アッシュインプ Lv28,"[object Object],[object Object],[object Object]",5,21827,19461,0.8916021441334128,1,3985,control
84,collector,収集・配合,394967591,f29d7521c439e813a8d43456a5b9c106628040a70ab18da2adf7a70e76b7c712,completed,1,,,400,200,40,119,76,43,532,81,38,109,24,1,19,0,0,0,0,0,31,12,63,3150,64,51,9,[object Object],[object Object],0,0,0,11,94,5640,119,4229,28,8780,5,1100,7509,7451,56,,,80,[object Object],1228,22,6,13,22,13,クリスタゴン Lv22 / シンダーホーン Lv22 / ルミネル Lv21,"[object Object],[object Object],[object Object]",5,17469,16241,0.9297040471692712,0.796875,3217,control
85,rush,速攻,2499240127,af34220c374c1447fa6496d42fff09fdc53ecff74452112511f5331632586ec5,stuck,0,cave,boss_retry_cap,400,200,40,100,52,48,314,52,48,48,0,0,9,0,0,0,0,0,2,0,0,0,1,1,0,[object Object],[object Object],0,0,0,1,66,3960,100,975,16,3290,3,450,1907,1556,,,,80,[object Object],211,16,4,1,9,1,ぷるミン Lv16,[object Object],1,5727,5516,0.9631569757290029,1,2137,control
86,balanced,バランス,176084772,b9cf4e68bc6d8b6b6f4273448b1d63de2b76346136491cbcc0a54f83be342b83,completed,1,,,400,200,40,102,65,37,486,71,31,101,9,1,22,0,0,0,0,0,14,7,0,0,1,1,5,[object Object],[object Object],0,0,0,6,158,9480,102,5076,26,7940,5,1100,7273,4298,63,,,80,[object Object],2615,24,6,8,23,8,ルミネル Lv20 / シンドレイク Lv23 / アクアン Lv24,"[object Object],[object Object],[object Object]",5,16393,13778,0.8404806929787104,1,2860,control
87,collector,収集・配合,3807615076,e304f4bf595bcfca45ec3aae996417d3be6edb8daff2791500c491c8342e9e92,completed,1,,,400,200,40,130,86,44,714,89,41,146,21,1,25,0,0,0,0,0,22,11,66,3300,67,54,9,[object Object],[object Object],0,0,0,10,89,5340,130,8416,28,8780,5,1100,8637,8106,,,,80,[object Object],1851,23,6,12,21,12,クラッグベア Lv22 / グルーモス Lv23 / ルミネル Lv21,"[object Object],[object Object],[object Object]",5,18597,16746,0.9004678173899016,0.8059701492537313,3945,control
88,rush,速攻,365758423,0f1df9c0e483a3f88adafe99b5d1ccc80d24f92a6a6f81571e143e2b34337a2a,stuck,0,tower,boss_retry_cap,400,200,40,175,95,80,699,96,79,266,0,0,11,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,233,13980,175,12379,23,6400,5,1100,10325,3653,,,,80,[object Object],272,28,6,3,23,3,リーフリン Lv27 / つぼみラビ Lv28 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,17905,17633,0.9848087126500977,1,4340,control
89,balanced,バランス,2975283124,94a5420b5a96dbc13f7ef8ca795e6ac51d90f2a33352e39c69708eaca6c48bf2,completed,1,,,400,200,40,85,53,32,376,57,28,90,13,1,20,0,0,0,0,0,17,6,0,0,1,1,5,[object Object],[object Object],0,0,0,7,129,7740,85,4721,26,7940,4,750,5344,3991,,,,80,[object Object],2383,22,5,7,24,7,グルーモス Lv21 / シンダーホーン Lv20 / ドリモール Lv22,"[object Object],[object Object],[object Object]",5,14114,11731,0.8311605498087006,1,2264,control
90,collector,収集・配合,3738808127,e79154f39c9997be81cd4ff2bda5776f9668a508cba8a7c03b327e45da8f8389,completed,1,,,400,200,40,104,64,40,517,73,31,109,24,1,39,0,0,0,0,0,34,13,49,2450,50,39,11,[object Object],[object Object],0,0,0,11,87,5220,104,5216,28,8780,5,1100,6476,7371,,,,80,[object Object],1395,21,6,14,24,14,ルーメンオウル Lv21 / クラッグベア Lv20 / クリスタゴン Lv19,"[object Object],[object Object],[object Object]",5,16436,15041,0.9151253346312972,0.78,2945,control
91,rush,速攻,3256264815,0d32c60733a71677b6bf85e0c3e63e7cc6a7ab2b09775fd0329f8f73dc0281a5,stuck,0,tower,boss_retry_cap,400,200,40,170,92,78,637,94,76,261,0,0,11,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,234,14040,170,12329,23,6400,5,1100,10276,3549,,,,80,[object Object],267,28,6,3,22,3,プフバット Lv27 / リーフリン Lv28 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,17856,17589,0.9850470430107527,1,4106,control
92,balanced,バランス,2647987281,3056e6e8cdf5138a962bacf358abe5f226f5295c11e6a21fbbe445d6035b5761,completed,1,,,400,200,40,83,52,31,336,58,25,55,17,1,20,0,0,0,0,0,21,6,0,0,1,1,4,[object Object],[object Object],0,0,0,6,147,8820,83,3369,27,8180,4,750,5754,4479,,,,80,[object Object],1465,22,5,7,23,7,クリスタゴン Lv22 / オアロード Lv22,"[object Object],[object Object]",5,14764,13299,0.9007721484692496,1,2094,control
