run,profile,stage_index,stage_id,stage_name,req_level,boss_level,unlock_wins,reached,cleared,entry_highest_level,boss_start_highest_level,clear_highest_level,normalBattles,normalCombatWins,scoutWins,normalLosses,scoutEncounters,bossAttempts,bossLosses,bossTurns,recruitmentBossBattles,recruitmentBossLosses,totalBattles,totalTurns,guardTurns,maxGuardStreak,maxBattleTurns,battles50Plus,guardLoopBattles,stalledBattles,kos,trainingBooks,fusions,levelRecoveryBattles,gold_at_entry,gold_at_clear,scenario
32,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,11,15,9,8,1,0,3,4,3,27,2,2,15,55,5,1,10,0,0,0,16,39,0,0,2576,1173,control
32,balanced,4,volcano,ほむら火山,8,14,4,1,1,15,15,18,12,11,1,0,4,5,4,40,2,2,19,81,4,1,10,0,0,0,21,27,0,0,910,1522,control
32,balanced,5,tower,星晶の塔,12,20,5,1,1,18,17,23,29,26,1,2,5,12,11,61,2,2,43,138,0,0,7,0,0,0,48,64,0,0,1180,3358,control
33,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,9,7,1,1,2,3,2,31,1,0,13,66,7,1,16,0,0,0,7,0,0,0,230,1157,control
33,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,4,10,8,7,1,0,2,3,2,51,1,0,12,105,5,1,22,0,0,0,6,7,0,0,1235,2704,control
33,collector,3,brook,しずく湖畔,5,10,3,1,1,10,10,13,9,7,2,0,7,3,2,15,5,5,17,54,3,1,6,0,0,0,15,10,0,0,3078,2703,control
33,collector,4,volcano,ほむら火山,8,14,4,1,1,13,13,15,7,5,2,0,8,2,1,13,5,5,14,69,3,1,8,0,0,0,20,11,0,0,1428,2131,control
33,collector,5,tower,星晶の塔,12,20,5,1,1,15,17,21,18,15,2,1,9,5,4,44,5,5,28,138,3,1,13,0,0,0,35,35,0,0,1126,3477,control
34,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,5,3,1,1,1,3,2,25,0,0,8,40,0,0,12,0,0,0,6,8,0,0,230,681,control
34,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,6,5,1,0,1,5,4,40,0,0,11,52,0,0,10,0,0,0,13,12,0,0,681,1373,control
34,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,5,5,0,0,0,3,2,15,0,0,8,23,0,0,6,0,0,0,7,28,0,0,1373,1128,control
34,rush,4,volcano,ほむら火山,8,14,4,1,1,14,14,19,18,18,0,0,0,15,14,86,0,0,33,117,0,0,7,0,0,0,44,45,0,0,1128,947,control
34,rush,5,tower,星晶の塔,12,20,5,1,0,19,20,0,45,45,0,0,0,40,40,190,0,0,85,291,0,0,7,0,0,0,120,125,0,0,947,0,control
35,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,9,5,1,3,6,3,2,22,2,1,14,64,4,1,10,0,0,0,11,5,0,0,230,882,control
35,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,4,3,1,0,3,2,1,42,2,1,8,77,3,1,22,0,0,0,6,7,0,0,1555,2554,control
35,balanced,3,brook,しずく湖畔,5,10,3,1,1,10,9,11,5,4,1,0,3,2,1,15,2,2,9,43,0,0,8,0,0,0,7,9,1,0,2382,3138,control
35,balanced,4,volcano,ほむら火山,8,14,4,1,1,11,12,17,23,20,0,3,9,9,8,70,2,2,34,139,0,0,13,0,0,0,28,37,0,0,2431,2417,control
35,balanced,5,tower,星晶の塔,12,20,5,1,1,17,17,23,25,24,1,0,3,11,10,72,2,2,38,120,0,0,10,0,0,0,37,69,0,0,1872,3415,control
36,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,11,10,1,0,6,4,3,43,5,4,20,137,5,1,14,0,0,0,18,1,0,0,230,1056,control
36,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,5,9,8,7,1,0,2,3,2,30,1,0,12,67,1,1,13,0,0,0,4,6,0,0,1413,2352,control
36,collector,3,brook,しずく湖畔,5,10,3,1,1,10,11,13,9,8,1,0,8,3,2,20,5,5,17,84,4,1,8,0,0,0,23,17,0,0,2726,2087,control
36,collector,4,volcano,ほむら火山,8,14,4,1,1,13,13,17,16,14,2,0,7,5,4,34,5,5,26,94,4,1,9,0,0,0,30,18,0,0,1103,2588,control
36,collector,5,tower,星晶の塔,12,20,5,1,1,17,16,21,21,17,3,1,10,6,5,48,5,5,32,136,6,1,19,0,0,0,35,26,0,0,1368,3805,control
37,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,8,3,1,4,4,3,2,19,0,0,11,42,0,0,7,0,0,0,9,7,0,0,230,698,control
37,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,6,11,11,10,1,0,1,10,9,76,0,0,21,103,0,0,9,0,0,0,30,21,0,0,698,1392,control
37,rush,3,brook,しずく湖畔,5,10,3,1,1,11,12,14,8,8,0,0,0,6,5,28,0,0,14,46,0,0,6,0,0,0,17,23,0,0,1392,1356,control
37,rush,4,volcano,ほむら火山,8,14,4,1,0,14,15,0,44,44,0,0,0,40,40,200,0,0,84,310,0,0,6,0,0,0,125,89,0,0,1356,0,control
37,rush,5,tower,星晶の塔,12,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,control
38,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,6,5,1,0,3,3,2,25,1,0,10,49,1,1,11,0,0,0,4,6,0,0,230,883,control
38,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,6,5,1,0,2,3,2,38,1,0,10,65,2,1,27,0,0,0,4,15,0,0,961,2310,control
38,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,8,12,11,10,1,0,3,5,4,27,2,2,18,58,2,1,8,0,0,0,13,38,0,0,2684,1198,control
38,balanced,4,volcano,ほむら火山,8,14,4,1,1,12,13,18,18,17,1,0,3,8,7,76,2,2,28,121,3,1,15,0,0,0,29,48,0,0,929,1545,control
38,balanced,5,tower,星晶の塔,12,20,5,1,1,18,19,23,22,20,1,1,7,9,8,54,2,2,33,135,5,1,9,0,0,0,39,41,0,0,1197,3367,control
39,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,5,7,3,2,2,6,2,1,19,2,1,11,60,3,1,14,0,0,0,12,0,0,0,230,1217,control
39,collector,2,cave,こだま洞くつ,3,7,2,1,1,5,6,10,8,6,2,0,5,3,2,28,3,1,14,84,4,1,21,0,0,0,13,7,0,0,1329,3049,control
39,collector,3,brook,しずく湖畔,5,10,3,1,1,11,10,11,6,4,2,0,7,2,1,18,5,5,13,65,2,1,12,0,0,0,20,6,0,0,2936,2898,control
39,collector,4,volcano,ほむら火山,8,14,4,1,1,11,12,15,7,4,3,0,6,2,1,12,3,2,12,54,2,1,8,0,0,0,16,9,0,0,1531,3981,control
39,collector,5,tower,星晶の塔,12,20,5,1,1,15,16,21,17,14,3,0,9,5,4,29,5,5,27,108,3,1,8,0,0,0,30,45,0,0,3641,3181,control
40,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,13,5,1,7,9,5,4,36,0,0,18,73,0,0,8,0,0,0,17,9,0,0,230,548,control
40,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,12,10,9,1,0,1,9,8,69,0,0,19,93,0,0,10,0,0,0,27,21,0,0,548,1252,control
40,rush,3,brook,しずく湖畔,5,10,3,1,1,12,12,14,4,4,0,0,0,2,1,12,0,0,6,18,0,0,6,0,0,0,5,19,0,0,1252,1138,control
40,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,17,7,7,0,0,0,4,3,25,0,0,11,39,0,0,7,0,0,0,11,24,0,0,1138,992,control
40,rush,5,tower,星晶の塔,12,20,5,1,0,17,18,0,45,45,0,0,0,40,40,195,0,0,85,285,0,0,7,0,0,0,121,139,0,0,992,0,control
41,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,6,5,1,0,3,3,2,25,2,1,11,65,2,1,14,0,0,0,8,6,0,0,230,870,control
41,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,8,7,1,0,3,4,3,70,2,2,14,111,5,1,22,0,0,0,17,11,0,0,844,2360,control
41,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,11,16,19,18,1,0,3,9,8,68,2,2,30,126,0,0,13,0,0,0,31,37,0,0,1828,998,control
41,balanced,4,volcano,ほむら火山,8,14,4,1,1,16,17,21,18,17,1,0,3,8,7,74,2,2,28,123,0,0,15,0,0,0,28,52,0,0,774,1273,control
41,balanced,5,tower,星晶の塔,12,20,5,1,1,21,19,26,36,34,1,1,4,16,15,107,2,2,54,191,4,1,13,0,0,0,56,83,0,0,987,1815,control
42,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,12,10,1,1,3,4,3,38,1,0,17,84,8,1,15,0,0,0,10,0,0,0,230,1044,control
42,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,6,10,5,4,1,0,2,2,1,23,1,0,8,55,1,1,14,0,0,0,3,4,0,0,1122,3263,control
42,collector,3,brook,しずく湖畔,5,10,3,1,1,10,10,13,12,10,2,0,7,4,3,30,5,5,21,92,5,1,10,0,0,0,27,18,0,0,3397,2272,control
42,collector,4,volcano,ほむら火山,8,14,4,1,1,13,10,15,13,10,3,0,9,4,3,24,5,5,22,86,2,1,9,0,0,0,29,26,0,0,1201,1936,control
42,collector,5,tower,星晶の塔,12,20,5,1,1,15,16,21,33,25,1,7,17,8,7,52,5,5,46,388,7,1,34,0,0,0,69,20,0,0,1023,3757,control
43,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,6,3,1,2,2,3,2,19,0,0,9,41,0,0,7,0,0,0,8,6,0,0,230,779,control
43,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,10,8,1,1,3,8,7,61,0,0,18,88,0,0,9,0,0,0,26,16,0,0,779,1693,control
43,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,4,4,0,0,0,2,1,10,0,0,6,15,0,0,6,0,0,0,3,23,0,0,1693,1264,control
43,rush,4,volcano,ほむら火山,8,14,4,1,0,14,14,0,44,44,0,0,0,40,40,198,0,0,84,317,0,0,6,0,0,0,134,77,0,0,1264,0,control
43,rush,5,tower,星晶の塔,12,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,control
44,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,11,5,1,5,8,3,2,25,2,2,16,72,3,1,11,0,0,0,15,4,0,0,230,909,control
44,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,7,11,10,9,1,0,3,5,4,64,2,2,17,100,3,1,26,0,0,0,18,17,0,0,704,1620,control
44,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,11,14,11,10,1,0,3,5,4,35,2,2,18,76,0,0,8,0,0,0,20,20,0,0,1255,1621,control
44,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,15,20,20,19,1,0,3,9,8,98,2,2,31,156,0,0,17,0,0,0,33,54,0,0,1256,1516,control
44,balanced,5,tower,星晶の塔,12,20,5,1,1,20,19,25,36,34,1,1,4,16,15,95,2,2,54,175,1,1,9,0,0,0,58,76,0,0,1175,2765,control
45,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,13,9,2,2,3,4,3,51,1,0,18,93,11,1,17,0,0,0,14,0,0,0,230,1055,control
45,collector,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,8,6,2,0,3,3,2,53,1,0,12,77,4,1,21,0,0,0,8,11,0,0,2253,2663,control
45,collector,3,brook,しずく湖畔,5,10,3,1,1,9,11,13,6,5,1,0,7,2,1,10,5,5,13,51,1,1,6,0,0,0,19,5,0,0,2797,2903,control
45,collector,4,volcano,ほむら火山,8,14,4,1,1,13,12,16,13,11,2,0,7,4,3,27,5,5,22,82,0,0,10,0,0,0,27,22,0,0,1534,2519,control
45,collector,5,tower,星晶の塔,12,20,5,1,1,16,17,20,11,9,2,0,9,3,2,18,5,5,19,88,3,1,8,0,0,0,28,21,0,0,1330,3493,control
46,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,9,7,0,2,2,6,5,22,0,0,15,44,0,0,7,0,0,0,7,9,0,0,230,556,control
46,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,7,5,2,0,2,6,5,45,0,0,13,60,0,0,9,0,0,0,17,15,0,0,556,1683,control
46,rush,3,brook,しずく湖畔,5,10,3,1,1,11,11,14,8,8,0,0,0,6,5,34,0,0,14,49,0,0,8,0,0,0,17,26,0,0,1683,1380,control
46,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,18,11,11,0,0,0,8,7,50,0,0,19,74,0,0,7,0,0,0,23,38,0,0,1380,950,control
46,rush,5,tower,星晶の塔,12,20,5,1,0,18,19,0,45,45,0,0,0,40,40,196,0,0,85,320,0,0,7,0,0,0,124,125,0,0,950,0,control
47,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,7,6,0,1,3,3,2,14,2,2,12,43,2,1,8,0,0,0,5,5,0,0,230,871,control
47,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,10,9,1,0,3,5,4,55,2,2,17,96,5,1,16,0,0,0,13,18,0,0,675,1635,control
47,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,12,14,13,12,1,0,3,6,5,36,2,2,21,76,3,1,9,0,0,0,23,19,0,0,1267,1605,control
47,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,15,19,16,15,1,0,5,7,6,56,2,2,25,115,8,1,12,0,0,0,27,51,0,0,1244,1523,control
47,balanced,5,tower,星晶の塔,12,20,5,1,1,19,20,24,27,26,1,0,5,12,11,75,2,2,41,145,6,1,10,0,0,0,43,57,0,0,1181,2248,control
48,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,12,10,1,1,4,4,3,35,2,1,18,79,6,1,15,0,0,0,11,0,0,0,230,1057,control
48,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,5,10,8,7,1,0,2,3,2,45,1,0,12,91,4,1,20,0,0,0,5,7,0,0,1009,2517,control
48,collector,3,brook,しずく湖畔,5,10,3,1,1,10,10,13,12,10,2,0,7,4,3,30,5,4,21,95,0,0,12,0,0,0,25,18,0,0,2891,1914,control
48,collector,4,volcano,ほむら火山,8,14,4,1,1,13,14,19,16,14,2,0,9,5,4,33,5,5,26,136,5,1,23,0,0,0,33,35,0,0,1332,2788,control
48,collector,5,tower,星晶の塔,12,20,5,1,1,19,16,22,31,27,2,2,9,9,8,45,5,5,45,198,10,1,18,0,0,0,52,39,0,0,1473,2210,control
49,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,4,3,1,0,1,3,2,21,0,0,7,34,0,0,8,0,0,0,6,9,0,0,230,670,control
49,rush,2,cave,こだま洞くつ,3,7,2,1,1,7,7,12,12,12,0,0,2,11,10,70,0,0,23,99,0,0,8,0,0,0,21,24,0,0,670,1252,control
49,rush,3,brook,しずく湖畔,5,10,3,1,1,12,12,15,7,7,0,0,3,5,4,18,0,0,12,36,0,0,5,0,0,0,8,21,0,0,1252,1331,control
49,rush,4,volcano,ほむら火山,8,14,4,1,1,15,15,21,25,24,1,0,1,22,21,120,0,0,47,186,0,0,7,0,0,0,68,70,0,0,1331,960,control
49,rush,5,tower,星晶の塔,12,20,5,1,0,21,22,0,45,45,0,0,0,40,40,172,0,0,85,303,0,0,6,0,0,0,134,107,0,0,960,0,control
50,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,9,5,1,3,5,3,2,28,2,1,14,73,7,1,11,0,0,0,12,5,0,0,230,877,control
50,balanced,2,cave,こだま洞くつ,3,7,2,1,1,6,6,11,6,5,1,0,3,3,2,52,2,0,11,94,3,1,26,0,0,0,6,17,0,0,850,2316,control
50,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,12,13,3,2,1,0,4,1,0,7,2,1,6,31,0,0,9,0,0,0,4,0,0,0,2584,3684,control
50,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,13,19,21,19,1,1,5,9,8,82,2,2,32,132,2,1,24,0,0,0,23,84,0,0,4649,1224,control
50,balanced,5,tower,星晶の塔,12,20,5,1,1,19,18,22,15,14,1,0,5,6,5,30,2,2,23,81,1,1,7,0,0,0,24,39,0,0,949,1862,control
51,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,9,7,1,1,6,3,2,25,5,5,17,91,3,1,11,0,0,0,17,0,0,0,230,1825,control
51,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,14,13,1,0,6,5,4,101,5,5,24,179,8,1,26,0,0,0,29,9,0,0,965,1140,control
51,collector,3,brook,しずく湖畔,5,10,3,1,1,10,11,15,18,16,2,0,7,6,5,52,5,5,29,123,4,1,15,0,0,0,32,5,0,0,603,2667,control
51,collector,4,volcano,ほむら火山,8,14,4,1,1,15,12,13,4,2,2,0,7,1,0,8,5,5,10,56,1,1,8,0,0,0,19,0,0,0,1409,2662,control
51,collector,5,tower,星晶の塔,12,20,5,1,1,13,16,21,30,26,3,1,10,9,8,114,5,5,44,237,6,1,41,0,0,0,49,36,0,0,1407,2603,control
52,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,9,22,16,0,6,3,15,14,60,0,0,37,116,0,0,6,0,0,0,20,13,0,0,230,679,control
52,rush,2,cave,こだま洞くつ,3,7,2,1,1,9,9,12,11,10,1,0,1,10,9,66,0,0,21,90,0,0,9,0,0,0,19,17,0,0,679,1262,control
52,rush,3,brook,しずく湖畔,5,10,3,1,1,12,12,17,16,16,0,0,3,14,13,55,0,0,30,91,0,0,6,0,0,0,28,43,0,0,1262,1134,control
52,rush,4,volcano,ほむら火山,8,14,4,1,1,17,17,20,12,11,1,0,2,9,8,55,0,0,21,92,0,0,7,0,0,0,28,30,0,0,1134,973,control
52,rush,5,tower,星晶の塔,12,20,5,1,0,20,21,0,45,45,0,0,0,40,40,200,0,0,85,320,0,0,7,0,0,0,125,119,0,0,973,0,control
53,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,6,2,2,2,6,2,1,24,2,1,10,63,3,1,14,0,0,0,12,3,0,0,230,1011,control
53,balanced,2,cave,こだま洞くつ,3,7,2,1,1,5,6,10,6,5,1,0,3,3,2,36,2,0,11,86,3,1,15,0,0,0,8,12,0,0,1148,2220,control
53,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,12,12,3,2,1,0,4,1,0,7,2,2,6,23,1,1,7,0,0,0,5,0,0,0,3288,4375,control
53,balanced,4,volcano,ほむら火山,8,14,4,1,1,12,13,17,10,9,1,0,4,4,3,22,2,2,16,61,3,1,7,0,0,0,12,46,0,0,3388,2460,control
53,balanced,5,tower,星晶の塔,12,20,5,1,1,17,18,26,33,32,1,0,3,15,14,77,2,2,50,166,16,1,7,0,0,0,50,100,0,0,1906,3108,control
54,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,8,6,2,0,3,3,2,35,1,0,12,68,5,1,14,0,0,0,8,1,0,0,230,1123,control
54,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,7,11,8,8,0,0,2,3,2,56,1,0,12,98,2,1,21,0,0,0,7,10,0,0,1381,2626,control
54,collector,3,brook,しずく湖畔,5,10,3,1,1,11,8,12,12,11,1,0,8,4,3,17,5,5,21,65,2,1,6,0,0,0,16,17,0,0,2760,2093,control
54,collector,4,volcano,ほむら火山,8,14,4,1,1,12,12,14,8,4,3,1,8,2,1,13,3,2,13,57,1,1,7,0,0,0,17,6,0,0,1106,3104,control
54,collector,5,tower,星晶の塔,12,20,5,1,1,16,15,23,41,38,3,0,9,13,12,184,5,5,59,396,11,1,37,0,0,0,58,79,0,0,3862,2248,control
55,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,6,4,1,1,2,4,3,27,0,0,10,43,0,0,9,0,0,0,8,8,0,0,230,695,control
55,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,7,5,1,1,2,5,4,43,0,0,12,64,0,0,10,0,0,0,15,14,0,0,695,713,control
55,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,5,5,0,0,0,3,2,16,0,0,8,22,0,0,6,0,0,0,7,25,0,0,713,1172,control
55,rush,4,volcano,ほむら火山,8,14,4,1,1,14,14,17,12,12,0,0,0,9,8,50,0,0,21,69,0,0,7,0,0,0,26,29,0,0,1172,992,control
55,rush,5,tower,星晶の塔,12,20,5,1,0,17,18,0,45,45,0,0,0,40,40,190,0,0,85,293,0,0,8,0,0,0,124,134,0,0,992,0,control
56,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,6,5,1,0,2,3,2,25,1,0,10,46,2,1,11,0,0,0,6,6,0,0,230,875,control
56,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,6,10,6,5,1,0,3,3,2,31,2,1,11,85,3,1,14,0,0,0,6,12,0,0,953,2526,control
56,balanced,3,brook,しずく湖畔,5,10,3,1,1,11,11,14,7,6,1,0,3,3,2,14,1,0,11,34,3,1,7,0,0,0,5,23,0,0,2597,2151,control
56,balanced,4,volcano,ほむら火山,8,14,4,1,1,14,15,16,4,3,1,0,6,1,0,6,2,2,7,40,0,0,8,0,0,0,4,0,0,0,2358,4526,control
56,balanced,5,tower,星晶の塔,12,20,5,1,1,16,14,19,11,10,1,0,4,4,3,26,2,2,17,65,0,0,12,0,0,0,11,51,0,0,3506,3622,control
57,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,5,5,3,2,0,3,2,1,26,1,0,8,47,4,1,13,0,0,0,7,0,0,0,230,1258,control
57,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,6,11,8,7,1,0,2,3,2,51,1,0,12,106,3,1,23,0,0,0,6,7,0,0,1756,3170,control
57,collector,3,brook,しずく湖畔,5,10,3,1,1,11,7,11,12,10,2,0,7,4,3,20,5,5,21,64,4,1,7,0,0,0,17,12,0,0,3564,2529,control
57,collector,4,volcano,ほむら火山,8,14,4,1,1,11,12,14,7,5,2,0,9,2,1,9,5,5,14,84,2,1,22,0,0,0,22,7,0,0,1336,1622,control
57,collector,5,tower,星晶の塔,12,20,5,1,1,14,16,22,26,23,3,0,10,8,7,64,5,5,39,167,4,1,25,0,0,0,40,51,0,0,858,3391,control
58,rush,1,meadow,はじまり草原,1,4,2,1,1,1,2,6,5,3,1,1,2,3,2,24,0,0,8,36,0,0,11,0,0,0,6,8,0,0,230,692,control
58,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,7,10,7,6,1,0,1,6,5,54,0,0,13,70,0,0,12,0,0,0,17,15,0,0,692,1411,control
58,rush,3,brook,しずく湖畔,5,10,3,1,1,10,11,14,7,7,0,0,0,5,4,31,0,0,12,48,0,0,9,0,0,0,13,26,0,0,1411,1159,control
58,rush,4,volcano,ほむら火山,8,14,4,1,1,14,15,18,17,17,0,0,0,14,13,84,0,0,31,116,0,0,7,0,0,0,41,44,0,0,1159,958,control
58,rush,5,tower,星晶の塔,12,20,5,1,0,18,20,0,45,45,0,0,0,40,40,196,0,0,85,306,0,0,6,0,0,0,121,122,0,0,958,0,control
59,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,3,7,8,4,2,2,4,3,2,38,1,0,12,68,5,1,14,0,0,0,9,5,0,0,230,888,control
59,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,6,5,1,0,2,3,2,46,1,0,10,70,3,1,23,0,0,0,5,17,0,0,1146,2385,control
59,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,8,12,7,6,1,0,3,3,2,18,2,2,12,39,2,1,7,0,0,0,9,20,0,0,2779,2047,control
59,balanced,4,volcano,ほむら火山,8,14,4,1,1,12,12,16,10,10,0,0,6,4,3,36,2,2,16,72,4,1,20,0,0,0,10,35,0,0,1586,1241,control
59,balanced,5,tower,星晶の塔,12,20,5,1,1,16,17,23,29,28,1,0,3,13,12,63,2,2,44,134,3,1,7,0,0,0,29,72,0,0,962,3069,control
60,collector,1,meadow,はじまり草原,1,4,2,1,1,1,3,5,5,3,2,0,4,2,1,25,2,1,9,67,3,1,14,0,0,0,10,0,0,0,230,1269,control
60,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,4,9,8,6,2,0,4,3,2,40,2,1,13,87,2,1,16,0,0,0,7,6,0,0,1615,3168,control
60,collector,3,brook,しずく湖畔,5,10,3,1,1,10,10,14,15,13,2,0,7,5,4,23,5,5,25,74,4,1,6,0,0,0,18,24,0,0,2922,1328,control
60,collector,4,volcano,ほむら火山,8,14,4,1,1,14,14,17,11,8,2,1,9,3,2,18,5,5,19,98,4,1,12,0,0,0,28,21,0,0,703,2486,control
60,collector,5,tower,星晶の塔,12,20,5,1,1,17,17,23,33,30,2,1,8,10,9,84,5,5,48,192,2,1,20,0,0,0,46,36,0,0,1313,3479,control
61,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,8,9,9,0,0,1,8,7,32,0,0,17,50,0,0,5,0,0,0,7,10,0,0,230,746,control
61,rush,2,cave,こだま洞くつ,3,7,2,1,1,8,8,14,24,23,1,0,2,23,22,107,0,0,47,151,0,0,7,0,0,0,45,37,0,0,746,760,control
61,rush,3,brook,しずく湖畔,5,10,3,1,1,14,14,16,9,8,1,0,2,7,6,39,0,0,16,57,0,0,7,0,0,0,19,26,0,0,760,1188,control
61,rush,4,volcano,ほむら火山,8,14,4,1,1,16,17,21,23,23,0,0,0,20,19,102,0,0,43,153,0,0,7,0,0,0,60,52,0,0,1188,976,control
61,rush,5,tower,星晶の塔,12,20,5,1,0,21,22,0,46,45,0,1,0,40,40,178,0,0,86,305,0,0,7,0,0,0,139,105,0,0,976,0,control
62,balanced,1,meadow,はじまり草原,1,4,2,1,1,1,2,7,6,5,1,0,3,3,2,22,1,0,10,46,4,1,9,0,0,0,5,6,0,0,230,858,control
62,balanced,2,cave,こだま洞くつ,3,7,2,1,1,7,7,11,6,5,1,0,3,3,2,43,2,1,11,88,3,1,17,0,0,0,11,18,0,0,936,2156,control
62,balanced,3,brook,しずく湖畔,5,10,3,1,1,12,12,13,3,2,1,0,4,1,0,8,2,2,6,29,1,1,9,0,0,0,8,0,0,0,2032,2687,control
62,balanced,4,volcano,ほむら火山,8,14,4,1,1,13,11,17,18,17,1,0,3,8,7,73,2,2,28,134,5,1,17,0,0,0,31,53,0,0,2082,1539,control
62,balanced,5,tower,星晶の塔,12,20,5,1,1,17,17,23,23,22,1,0,3,10,9,54,2,2,35,128,0,0,7,0,0,0,38,59,0,0,1193,3029,control
63,collector,1,meadow,はじまり草原,1,4,2,1,1,1,2,5,8,3,2,3,6,2,1,22,1,0,11,54,3,1,13,0,0,0,10,0,0,0,230,1202,control
63,collector,2,cave,こだま洞くつ,3,7,2,1,1,6,4,10,12,10,1,1,7,4,3,47,4,0,20,145,4,1,15,0,0,0,10,9,0,0,1700,2535,control
63,collector,3,brook,しずく湖畔,5,10,3,1,1,13,13,13,3,1,2,0,8,1,0,6,5,5,9,43,1,1,8,0,0,0,17,0,0,0,4731,5179,control
63,collector,4,volcano,ほむら火山,8,14,4,1,1,13,13,18,16,13,3,0,8,5,4,26,5,5,26,172,1,1,24,0,0,0,34,39,0,0,2736,2614,control
63,collector,5,tower,星晶の塔,12,20,5,1,1,18,16,25,49,46,1,2,11,15,14,73,5,5,69,233,6,1,12,0,0,0,69,52,0,0,1381,5409,control
64,rush,1,meadow,はじまり草原,1,4,2,1,1,1,3,6,5,2,1,2,3,2,1,13,0,0,7,28,0,0,7,0,0,0,5,5,0,0,230,781,control
64,rush,2,cave,こだま洞くつ,3,7,2,1,1,6,6,10,6,5,1,0,1,5,4,46,0,0,11,63,0,0,11,0,0,0,14,18,0,0,781,1402,control
