run,profile,profile_label,seed,status,completed,failed_stage,failure_reason,maxBattles,maxTurnsPerBattle,maxBossLosses,totalBattles,normalBattles,bossBattles,totalTurns,wins,losses,stalledBattles,timerOrTurnCaps,kos,guardTurns,maxGuardStreak,maxBattleTurns,guardLoopBattles,battles50Plus,battles100Plus,scoutAttempts,scoutSuccesses,zeroRewardScoutWins,scoutCharmPurchases,scoutCharmConsumed,scoutCharmWasted,charmWasteRate,fusions,fusionLevelDebt,levelRecoveryBattles,trainingBooks,trainingGold,freeHeals,questClaims,rankClaims,battleGold,questGold,rankGold,defeatGoldLost,goldInflow,goldSink,goldSinkRate,minGold,finalGold,finalHighestLevel,finalPlayerRank,firstBRankBattle,firstARankBattle,firstSRankBattle,finalOwned,finalDexDiscovered,finalDexScouted,bossesCleared,finalParty
287,balanced,バランス,3906332026,stuck,0,demon_gate,boss_retry_cap,1000,400,80,917,611,306,10903,614,303,0,0,959,162,2,74,0,112,0,34,13,12,0,1,1,1,0,0,0,4090,245400,917,41,12,395677,48780,6850,188087,451387,433487,0.9603444494413884,80,17900,100,13,218,,,14,56,14,11,ルミネル Lv100 / アビスフィン Lv100 / グルーモス Lv100
288,collector,収集・配合,494399879,completed,1,,,1000,400,80,663,459,204,7706,453,210,0,0,745,147,5,128,2,42,4,96,28,28,349,350,292,0.8342857142857143,2,53,0,1900,114000,663,46,11,179518,65680,5600,99214,250878,230664,0.9194269724726759,80,20214,69,12,345,350,641,27,62,30,13,パールセラフ Lv68 / ストームジン Lv69 / ドゥームゲイザー Lv69
289,rush,速攻,664548486,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,507,270,237,1779,268,239,0,0,732,0,0,8,0,0,0,3,2,2,0,1,1,1,0,0,0,1076,64560,507,28,8,64543,12500,2750,14728,79873,79288,0.9926758729483054,80,585,57,9,,,,3,34,3,7,ドリモール Lv54 / アクアン Lv54 / ぷるミン Lv57
290,balanced,バランス,1531944428,completed,1,,,1000,400,80,553,371,182,4734,362,191,0,0,606,93,3,151,0,21,11,50,12,12,0,1,1,1,0,0,0,2407,144420,553,43,10,167684,63480,4500,60235,235744,204655,0.8681238971087281,80,31089,84,11,466,466,,13,60,13,13,パールセラフ Lv81 / ルミネル Lv84 / ゲイルグリフ Lv74
291,collector,収集・配合,3221670919,completed,1,,,1000,400,80,891,639,252,39804,616,275,0,0,976,198,4,303,0,220,159,114,29,27,528,529,461,0.8714555765595463,0,0,0,3384,203040,891,44,12,480199,64330,6850,296931,551459,526371,0.9545061373556329,80,25088,100,13,421,592,,30,60,30,13,ドゥームゲイザー Lv100 / アビスジェリー Lv100 / ルーメンオウル Lv100
292,rush,速攻,4211121700,stuck,0,tower,boss_retry_cap,1000,400,80,247,131,116,958,132,115,0,0,359,0,0,10,0,0,0,3,2,2,0,1,1,1,0,0,0,298,17880,247,23,6,15000,6400,1550,4863,23030,22743,0.9875379939209726,80,287,32,7,,,,3,24,3,4,トゲホッグ Lv31 / プフバット Lv32 / ぷるミン Lv32
293,balanced,バランス,1042441388,completed,1,,,1000,400,80,830,553,277,14357,553,277,0,0,880,176,3,153,0,96,67,47,13,12,0,1,1,1,0,0,0,3975,238500,830,43,12,360753,63480,6850,162349,431163,400849,0.9296924828893017,80,30314,100,13,72,771,,14,62,14,13,ストームジン Lv90 / アビスジェリー Lv100 / ルミネル Lv100
294,collector,収集・配合,2080891876,completed,1,,,1000,400,80,708,497,211,14493,485,223,0,0,792,101,4,298,0,96,29,109,29,28,383,384,317,0.8255208333333334,0,0,0,3227,193620,708,44,11,268674,64330,5600,114754,338684,327524,0.9670489305665458,80,11160,97,12,199,645,,30,62,30,13,ストームジン Lv83 / アビスジェリー Lv94 / ルーメンオウル Lv97
295,rush,速攻,3952286546,stuck,0,prism_sanctuary,boss_retry_cap,1000,400,80,604,315,289,2255,320,284,0,0,883,0,0,10,0,0,0,2,2,2,0,1,1,1,0,0,0,1329,79740,604,28,9,80896,12500,3550,16697,97026,96437,0.9939294622060066,80,589,61,10,,,,3,34,3,7,ドリモール Lv59 / ぷるミン Lv61 / つぼみラビ Lv61
296,balanced,バランス,4206317087,completed,1,,,1000,400,80,818,546,272,32296,544,274,0,0,963,140,3,359,0,100,99,59,13,12,0,1,1,1,1,38,0,3476,208560,818,45,12,472854,64480,6850,306570,544264,515130,0.9464708303323387,80,29134,100,13,130,,,13,58,15,13,雲ぷる Lv100 / コーラルルーメ Lv100 / ヨミオオカミ Lv100
297,collector,収集・配合,2608448214,completed,1,,,1000,400,80,707,496,211,17000,487,220,0,0,871,184,3,229,0,121,54,100,28,27,375,376,318,0.8457446808510638,2,76,0,3982,238920,707,45,11,308595,64480,5600,110217,378755,367887,0.9713059893598764,80,10868,99,12,179,,,27,62,31,13,アビスジェリー Lv95 / ヘルナイト Lv92 / ルーメンオウル Lv99
298,rush,速攻,1796795455,stuck,0,tower,boss_retry_cap,1000,400,80,300,157,143,1066,159,141,0,0,453,0,0,12,0,0,0,2,2,2,0,1,1,1,0,0,0,327,19620,300,23,6,17415,6400,1550,5558,25445,25178,0.9895067793279623,80,267,34,7,,,,3,25,3,4,プフバット Lv33 / つぼみラビ Lv33 / ぷるミン Lv34
299,balanced,バランス,1902783800,completed,1,,,1000,400,80,742,491,251,21568,504,238,0,0,766,104,2,320,0,102,82,40,15,13,0,1,1,1,0,0,0,3987,239220,742,44,11,365495,64330,5600,166595,435505,405815,0.9318262706513128,80,29690,100,12,169,,,16,62,16,13,雲ぷる Lv100 / アビスジェリー Lv100 / ルミネル Lv100
300,collector,収集・配合,3398723987,completed,1,,,1000,400,80,752,527,225,13845,521,231,0,0,778,109,2,237,0,89,40,87,28,27,397,398,348,0.8743718592964824,0,0,0,2914,174840,752,44,11,247611,64330,5600,105803,317621,300493,0.9460740945970197,80,17128,92,12,247,729,,29,63,29,13,ストームジン Lv69 / ドゥームゲイザー Lv71 / ルーメンオウル Lv92
