run,profile,profile_label,seed,status,completed,failed_stage,failure_reason,maxBattles,maxTurnsPerBattle,maxBossLosses,totalBattles,normalBattles,bossBattles,totalTurns,wins,losses,stalledBattles,timerOrTurnCaps,kos,guardTurns,maxGuardStreak,maxBattleTurns,guardLoopBattles,battles50Plus,battles100Plus,scoutAttempts,scoutSuccesses,zeroRewardScoutWins,scoutCharmPurchases,scoutCharmConsumed,scoutCharmWasted,charmWasteRate,fusions,fusionLevelDebt,levelRecoveryBattles,trainingBooks,trainingGold,freeHeals,questClaims,rankClaims,battleGold,questGold,rankGold,defeatGoldLost,goldInflow,goldSink,goldSinkRate,minGold,finalGold,finalHighestLevel,finalPlayerRank,firstBRankBattle,firstARankBattle,firstSRankBattle,finalOwned,finalDexDiscovered,finalDexScouted,bossesCleared,finalParty
287,balanced,バランス,3749250734,stuck,0,sky_ruins,boss_retry_cap,1000,400,80,737,490,247,18276,500,237,0,0,761,121,1,141,0,127,117,31,14,12,0,1,1,1,0,0,0,3800,228000,737,43,11,426158,55830,5600,237329,487668,465329,0.9541921963302903,80,22339,100,12,116,,,15,60,15,12,アビスジェリー Lv100 / ルミネル Lv100 / ヨミオオカミ Lv100
288,collector,収集・配合,2924792991,stuck,0,prism_sanctuary,campaign_battle_cap_before_boss_unlock,1000,400,80,1000,937,63,5321,126,874,0,0,1849,24,1,95,0,14,0,60,17,14,108,109,80,0.7339449541284404,2,32,0,271,16260,1000,35,6,19540,16980,1550,16482,38150,38142,0.9997903014416776,8,8,33,7,71,187,,16,35,19,7,アストラルワーム Lv1 / ルーメンオウル Lv33
289,rush,速攻,3296373564,stuck,0,snowfield,boss_retry_cap,1000,400,80,324,170,154,1061,174,150,0,0,419,0,0,8,0,0,0,5,2,2,0,1,1,1,0,0,0,504,30240,324,25,7,26475,9000,2100,7011,37655,37251,0.9892710131456646,80,404,40,8,,,,3,28,3,5,ドリモール Lv40 / アッシュインプ Lv39 / ぷるミン Lv40
290,balanced,バランス,1654655447,completed,1,,,1000,400,80,561,380,181,11018,359,202,0,0,693,112,1,214,0,63,45,78,11,11,0,1,1,1,0,0,0,3404,204240,561,43,10,243757,63480,4500,80114,311817,284354,0.911925905258533,80,27463,100,11,544,,,12,61,12,13,アビスジェリー Lv96 / ルーメンオウル Lv94 / シンダーホーン Lv100
291,collector,収集・配合,1985676683,stuck,0,demon_gate,boss_training_campaign_cap,1000,400,80,1000,725,275,51363,716,284,0,0,1116,239,1,291,0,289,228,90,25,23,589,590,540,0.9152542372881356,3,77,0,3669,220140,1000,43,13,425352,49780,8250,211254,483462,460844,0.9532165919968891,80,22618,100,14,246,,,23,57,29,11,ルーメンオウル Lv100 / アビスジェリー Lv100 / ルミネル Lv100
292,rush,速攻,2397761624,stuck,0,tower,boss_retry_cap,1000,400,80,258,136,122,885,138,120,0,0,335,0,0,7,0,0,0,2,2,2,0,1,1,1,0,0,0,294,17640,258,23,6,14854,6400,1550,4924,22884,22564,0.9860164306939346,80,320,32,7,,,,3,24,3,4,トゲホッグ Lv31 / アクアン Lv30 / ぷるミン Lv32
293,balanced,バランス,2187704883,completed,1,,,1000,400,80,546,362,184,3902,367,179,0,0,592,95,1,79,0,25,0,49,12,12,0,1,1,1,0,0,0,2965,177900,546,43,10,196797,63480,4500,60783,264857,238683,0.9011768614761928,80,26174,88,11,194,538,,13,61,13,13,ストームジン Lv78 / アビスジェリー Lv83 / ヨミオオカミ Lv88
294,collector,収集・配合,2747629529,stuck,0,demon_gate,boss_retry_cap,1000,400,80,930,668,262,70742,661,269,0,0,1070,278,1,316,0,384,314,79,21,20,563,564,521,0.9237588652482269,0,0,0,3327,199620,930,41,13,460485,42630,8250,257526,511445,485296,0.9488723127609029,80,26149,100,14,181,601,,22,55,22,11,ルーメンオウル Lv100 / アビスジェリー Lv100 / ルミネル Lv100
295,rush,速攻,1131923046,stuck,0,tower,boss_retry_cap,1000,400,80,319,168,151,1191,167,152,0,0,490,0,0,12,0,0,0,2,2,2,0,1,1,1,0,0,0,334,20040,319,23,6,18055,6400,1550,5755,26085,25795,0.9888824995207974,80,290,34,7,,,,3,25,3,4,プフバット Lv33 / リーフリン Lv34 / ぷるミン Lv33
296,balanced,バランス,937306495,completed,1,,,1000,400,80,701,467,234,2622,468,233,0,0,792,175,1,15,0,0,0,55,12,11,0,1,1,1,0,0,0,3784,227040,701,43,11,312099,63480,5600,121072,381259,348112,0.9130591015556354,80,33147,100,12,410,,,13,58,13,13,アビスフィン Lv100 / ゲイルグリフ Lv81 / シンダーホーン Lv100
297,collector,収集・配合,3866425037,completed,1,,,1000,400,80,689,481,208,15917,478,211,0,0,742,115,1,284,0,124,53,84,29,28,370,371,319,0.8598382749326146,0,0,0,3405,204300,689,44,11,266199,64330,5600,102467,336209,325267,0.9674547677188892,80,10942,94,12,229,646,,30,63,30,13,ストームジン Lv84 / 雲ぷる Lv81 / ルーメンオウル Lv94
298,rush,速攻,171294162,stuck,0,thunder_ruins,boss_retry_cap,1000,400,80,369,195,174,1330,199,170,0,0,514,0,0,7,0,0,0,4,2,2,0,1,1,1,0,0,0,670,40200,369,26,7,37197,10000,2100,8739,49377,48939,0.9911294732365271,80,438,46,8,,,,3,32,3,6,リーファウル Lv43 / トゲホッグ Lv45 / ぷるミン Lv46
299,balanced,バランス,4265123390,completed,1,,,1000,400,80,584,396,188,10047,379,205,0,0,647,106,1,235,0,47,35,48,15,13,0,1,1,1,0,0,0,3757,225420,584,44,10,242381,64330,4500,71313,311291,296733,0.9532334696473718,80,14558,99,11,480,,,16,64,16,13,アビスジェリー Lv96 / ルーメンオウル Lv98 / スチールバグ Lv99
300,collector,収集・配合,2661359910,completed,1,,,1000,400,80,606,432,174,6197,402,204,0,0,703,107,1,127,0,28,10,136,27,25,343,344,264,0.7674418604651163,2,60,0,2650,159000,606,45,11,219469,64480,5600,101525,289629,277675,0.9587265087404921,80,11954,81,12,128,128,,26,63,30,13,ドゥームゲイザー Lv77 / アビスジェリー Lv75 / ゲイルグリフ Lv81
