run,profile,profile_label,seed,initialStateHash,status,completed,failed_stage,failure_reason,maxBattles,maxTurnsPerBattle,maxBossLosses,totalBattles,normalBattles,bossBattles,totalTurns,wins,losses,kos,guardTurns,maxGuardStreak,maxBattleTurns,guardLoopBattles,battles50Plus,battles100Plus,stalledBattles,timerOrTurnCaps,scoutAttempts,scoutSuccesses,scoutCharmPurchases,scoutCharmGold,scoutCharmConsumed,scoutCharmWasted,zeroRewardScoutWins,scoutEncountersByStage,scoutSuccessesByStage,fusions,fusionLevelDebt,levelRecoveryBattles,equips,trainingBooks,trainingGold,freeHeals,freeHealPoints,questClaims,questGold,rankClaims,rankGold,battleGold,defeatGoldLost,firstBRankBattle,firstARankBattle,firstSRankBattle,minGold,actions,finalGold,finalHighestLevel,finalPlayerRank,finalOwned,finalDexDiscovered,finalDexScouted,finalParty,finalPartyData,bossesCleared,goldInflow,goldSink,goldSinkRate,charmWasteRate,sourceRandomCalls,scenario
50,balanced,バランス,4040574288,2df5913232695c8025dbeb0a456157365597c59a1f204da7302c54e4a786a7db,completed,1,,,400,200,40,109,71,38,445,75,34,94,16,1,18,0,0,0,0,0,16,8,0,0,1,1,5,[object Object],[object Object],0,0,0,8,187,11220,109,5873,28,9080,5,1100,8135,5028,55,,,80,[object Object],2147,25,6,9,23,9,ルミネル Lv22 / ギアビット Lv25 / トゲホッグ Lv24,"[object Object],[object Object],[object Object]",5,18395,16248,0.8832835009513454,1,2771,control
51,collector,収集・配合,2762233523,c2ec2efba22ae5b03b39eb3054edbfb4427f3ec081a1e97bb84d292e47a04ef1,completed,1,,,400,200,40,114,71,43,573,78,36,108,17,1,27,0,0,0,0,0,42,11,53,2650,54,41,9,[object Object],[object Object],0,0,0,10,80,4800,114,4858,28,8780,5,1100,5850,6949,,,,80,[object Object],1411,18,6,12,24,12,クリスタゴン Lv18 / シンダーホーン Lv18 / グルーモス Lv17,"[object Object],[object Object],[object Object]",5,15810,14399,0.910752688172043,0.7592592592592593,3203,control
52,rush,速攻,322992823,a9889c952f599df2d17dd88cbbd37f248311e47692ee4282969be59ba3a1eca2,stuck,0,tower,boss_retry_cap,400,200,40,196,105,91,766,107,89,288,0,0,11,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,237,14220,196,11218,23,6400,5,1100,10980,4066,,,,80,[object Object],274,29,6,3,21,3,リーフリン Lv28 / つぼみラビ Lv29 / ぷるミン Lv29,"[object Object],[object Object],[object Object]",4,18560,18286,0.9852370689655172,1,4815,control
53,balanced,バランス,2035769764,d689ad9d7fedb34667d475b3d8a706ae5c7a3021174c0f536d04240093cbf169,completed,1,,,400,200,40,131,84,47,524,87,44,133,25,1,16,0,0,0,0,0,22,5,0,0,1,1,4,[object Object],[object Object],0,0,0,5,192,11520,131,4905,28,9080,5,1100,8950,5345,,,,80,[object Object],2345,27,6,6,24,6,クリスタゴン Lv23 / ドリモール Lv26 / リーフリン Lv27,"[object Object],[object Object],[object Object]",5,19210,16865,0.8779281624154086,1,3276,control
54,collector,収集・配合,2843383722,e02f3c7bc0f4b26af144de5dbc920600cb943678146f24b043310155b7eefdc4,completed,1,,,400,200,40,119,76,43,663,83,36,125,20,1,76,0,1,0,0,0,27,10,60,3000,61,50,8,[object Object],[object Object],0,0,0,9,93,5580,119,6496,28,8780,5,1100,8316,7846,,,,80,[object Object],1850,24,6,11,24,11,ルーメンオウル Lv22 / シンドレイク Lv24 / リーファウル Lv24,"[object Object],[object Object],[object Object]",5,18276,16426,0.8987743488728387,0.819672131147541,3531,control
55,rush,速攻,2375139437,4552c339b47abff97fdba894e35d71b1761a8546cdb287fef4ae18782514c9f9,stuck,0,tower,boss_retry_cap,400,200,40,211,115,96,782,112,99,258,0,0,11,0,0,0,0,0,4,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,236,14160,211,7305,23,6400,5,1100,10848,3942,,,,80,[object Object],326,28,6,3,24,3,トゲホッグ Lv28 / リーフリン Lv27 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,18428,18102,0.9823095289776427,1,5056,control
56,balanced,バランス,717261139,e5dc86ef8a4eb9ef8062834870cd371be5e15e619ec75c04ba76f22225c98a12,completed,1,,,400,200,40,58,35,23,252,43,15,39,11,1,13,0,0,0,0,0,14,8,0,0,1,1,5,[object Object],[object Object],0,0,0,7,101,6060,58,3111,27,8180,4,750,3790,3576,47,,,80,[object Object],3164,19,5,9,23,9,クラッグベア Lv16 / シンダーホーン Lv17 / プフバット Lv19,"[object Object],[object Object],[object Object]",5,12800,9636,0.7528125,1,1548,control
57,collector,収集・配合,970618694,6bd98c3af744fa28941c90301d8c6156aa5d3a2622adba40c58992c078f7bfb4,completed,1,,,400,200,40,135,89,46,776,97,38,135,25,1,37,0,0,0,0,0,23,12,70,3500,71,62,9,[object Object],[object Object],0,0,0,10,115,6900,135,7678,28,8780,5,1100,8696,7070,65,,,80,[object Object],1186,23,6,13,24,13,ルーメンオウル Lv20 / クリスタゴン Lv20 / シンドレイク Lv23,"[object Object],[object Object],[object Object]",5,18656,17470,0.9364279588336192,0.8732394366197183,4261,control
58,rush,速攻,4044457912,40f606b0127fe3ddff028d6b57c5058e6826eb3938102156ebd88617918f3c46,stuck,0,tower,boss_retry_cap,400,200,40,165,90,75,570,91,74,208,0,0,9,0,0,0,0,0,4,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,221,13260,165,4365,23,6400,5,1100,9368,3403,,,,80,[object Object],285,28,6,3,23,3,ドリモール Lv27 / プフバット Lv27 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,16948,16663,0.9831838565022422,1,3800,control
59,balanced,バランス,1390568887,b42e4297ddffd745b70c23afb60b27e6bf2611063b173a1c399c9390c48bea35,completed,1,,,400,200,40,81,50,31,350,56,25,83,16,1,16,0,0,0,0,0,9,6,0,0,1,1,5,[object Object],[object Object],0,0,0,7,118,7080,81,3618,26,6980,4,750,4805,4105,,,,80,[object Object],1430,22,5,7,22,7,ルーメンオウル Lv18 / リーファウル Lv20 / トゲホッグ Lv22,"[object Object],[object Object],[object Object]",5,12615,11185,0.8866428854538249,1,2121,control
60,collector,収集・配合,2097967396,b9cdcccfb6e1954ed7efb5bb5d7fd46e1a64295dd8fd8af898d982417b1a9d6f,completed,1,,,400,200,40,148,99,49,758,101,47,142,25,1,24,0,0,0,0,0,27,10,75,3750,76,68,8,[object Object],[object Object],1,6,0,10,92,5520,148,7308,29,8930,5,1100,9312,8304,,,,80,[object Object],1848,22,6,10,24,12,クリスタゴン Lv21 / ルミネル Lv22 / シンドレイク Lv22,"[object Object],[object Object],[object Object]",5,19422,17574,0.9048501699104109,0.8947368421052632,4313,control
61,rush,速攻,765568617,861a5b3e81bc79cdbdbfcfc6e689c781c397a4ebebb565255fce3ff06fe2d39f,stuck,0,tower,boss_retry_cap,400,200,40,174,93,81,695,97,77,241,0,0,9,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,233,13980,174,8056,23,6400,5,1100,10146,3461,,,,80,[object Object],285,28,6,3,24,3,ペブロン Lv27 / プフバット Lv28 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,17726,17441,0.9839219225995712,1,4332,control
62,balanced,バランス,2360622262,82d0f2ade03076653e4e1220ea3f32d9a343cea184e4b31bfdabb97c753e2d98,completed,1,,,400,200,40,111,72,39,494,71,40,126,16,1,16,0,0,0,0,0,20,7,0,0,1,1,5,[object Object],[object Object],0,0,0,8,141,8460,111,4957,28,9080,5,1100,7648,6104,,,,80,[object Object],3344,25,6,8,21,8,グルーモス Lv24 / ルミネル Lv22 / ドリモール Lv25,"[object Object],[object Object],[object Object]",5,17908,14564,0.8132678132678133,1,2980,control
63,collector,収集・配合,3278977842,13d55bf5b81db1e04130f8f960e5dcd2180ee0c5d256e02e969883eb2e9bc0d1,completed,1,,,400,200,40,84,50,34,422,56,28,88,16,1,21,0,0,0,0,0,24,12,42,2100,43,31,10,[object Object],[object Object],0,0,0,12,55,3300,84,3733,28,8780,4,750,4698,7062,,,,80,[object Object],1846,20,5,13,24,13,クラッグベア Lv19 / シンダーホーン Lv18 / ルミネル Lv20,"[object Object],[object Object],[object Object]",5,14308,12462,0.8709812692200167,0.7209302325581395,2431,control
64,rush,速攻,4002276643,0ab2fb051198ddc450cc6d98b9f073f459f347e4ecde01cbe2b4971d69821c39,stuck,0,tower,boss_retry_cap,400,200,40,130,72,58,454,74,56,172,0,0,9,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,205,12300,130,4085,23,6400,5,1100,8217,2883,,,,80,[object Object],614,27,6,3,24,3,ドリモール Lv26 / プフバット Lv27 / ぷるミン Lv26,"[object Object],[object Object],[object Object]",4,15797,15183,0.9611318604798379,1,3023,control
65,balanced,バランス,3697688610,e938646abd3d9836edc61849985769ca94a2713c551b4d02b5281366de6923e9,stuck,0,tower,boss_retry_cap,400,200,40,201,133,68,809,135,66,224,52,1,20,0,0,0,0,0,22,6,0,0,1,1,5,[object Object],[object Object],0,0,0,5,282,16920,201,14446,26,7080,6,1550,15555,6751,,,,80,[object Object],594,32,7,7,24,7,アッシュインプ Lv30 / ペブロン Lv32 / ぷるミン Lv32,"[object Object],[object Object],[object Object]",4,24265,23671,0.9755202967236761,1,5075,control
66,collector,収集・配合,3688447801,c8be2f720b8c8fa0c5c352ca9fa8aabe219227da8d53362f01cf1c736cf1384d,completed,1,,,400,200,40,107,67,40,560,68,39,121,13,1,45,0,0,0,0,0,20,12,52,2600,53,40,10,[object Object],[object Object],0,0,0,10,56,3360,107,3514,28,8780,5,1100,6070,8059,,,,80,[object Object],2011,22,6,13,23,13,ルーメンオウル Lv22 / シンダーホーン Lv21 / ギアビット Lv21,"[object Object],[object Object],[object Object]",5,16030,14019,0.8745477230193387,0.7547169811320755,3151,control
67,rush,速攻,4238992508,5d13702e7e87b569c925088d652ba1b3de4d0d9221e97cadf0d00c396f62c709,stuck,0,tower,boss_retry_cap,400,200,40,176,96,80,653,96,80,244,0,0,10,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,226,13560,176,6689,23,6400,5,1100,9805,3596,,,,80,[object Object],229,28,6,3,24,3,トゲホッグ Lv27 / プフバット Lv28 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,17385,17156,0.9868277250503308,1,4229,control
68,balanced,バランス,2970325822,cc3a782fe7218bc39ccb91e815030058b4f2ad8b4df0e13a62cdd69c386ddbff,completed,1,,,400,200,40,112,70,42,445,77,35,115,21,1,22,0,0,0,0,0,15,6,0,0,1,1,6,[object Object],[object Object],0,0,0,6,157,9420,112,3063,27,8180,5,1100,6852,4466,,,,80,[object Object],2326,24,6,7,24,7,ルーメンオウル Lv20 / ドリモール Lv24 / ヒノコぐま Lv22,"[object Object],[object Object],[object Object]",5,16212,13886,0.8565260301011597,1,2826,control
69,collector,収集・配合,1650749039,afbc32ad6432701c0b0a82d10d9509adfc0c7a91018132c4e118e42f1b538c20,completed,1,,,400,200,40,106,65,41,481,67,39,119,15,1,22,0,0,0,0,0,38,10,46,2300,47,33,9,[object Object],[object Object],0,0,0,10,52,3120,106,4129,27,7580,4,750,4959,6743,,,,80,[object Object],1206,19,5,11,24,11,クリスタゴン Lv19 / シンダーホーン Lv18 / ルミネル Lv17,"[object Object],[object Object],[object Object]",5,13369,12163,0.9097913082504301,0.7021276595744681,2858,control
70,rush,速攻,2001307675,4836b77e321a30ffdff695cc2c4109de6e408ad6bec22999862fb70de74a68c5,stuck,0,tower,boss_retry_cap,400,200,40,175,95,80,720,96,79,244,0,0,12,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,225,13500,175,7548,23,6400,5,1100,9809,3635,,,,80,[object Object],254,28,6,3,24,3,ペブロン Lv27 / つぼみラビ Lv28 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,17389,17135,0.985393064581057,1,4427,control
71,balanced,バランス,2566648975,94317f91ef34854f0f7f5fca98a5fd852ecfc2e2d36b09225eea0de35523d451,completed,1,,,400,200,40,116,76,40,539,77,39,108,14,1,26,0,0,0,0,0,29,8,0,0,1,1,5,[object Object],[object Object],1,4,0,8,153,9180,116,4645,28,8330,5,1100,8405,7293,40,,,80,[object Object],1442,24,6,8,23,10,ルミネル Lv24 / シンドレイク Lv23 / トゲホッグ Lv24,"[object Object],[object Object],[object Object]",5,17915,16473,0.9195087915154898,1,3183,control
72,collector,収集・配合,1206131578,637adea8dc77eb8a9dd5b263d4286ed531d98fd28e0069d7865b5ab8b0ca1752,completed,1,,,400,200,40,90,54,36,393,56,34,114,12,1,13,0,0,0,0,0,27,9,45,2250,46,33,7,[object Object],[object Object],0,0,0,8,50,3000,90,3672,27,8180,4,750,5298,7217,,,,80,[object Object],1841,21,5,10,24,10,グルーモス Lv19 / シンダーホーン Lv19 / ドリモール Lv21,"[object Object],[object Object],[object Object]",5,14308,12467,0.8713307240704501,0.717391304347826,2396,control
73,rush,速攻,3539659348,106e56833082cb413973fffebc2811c1c78a5ec10600baa59c75c5175fc2d40c,completed,1,,,400,200,40,186,101,85,618,101,85,218,0,0,9,0,0,0,0,0,5,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,214,12840,186,7010,24,7200,5,1100,9438,3458,,,,80,[object Object],1520,28,6,3,24,3,シンドレイク Lv24 / プフバット Lv28 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",5,17818,16298,0.9146930070715007,1,4183,control
74,balanced,バランス,2522747149,de672e84f1447ad68b3b28674fee6a4305f5e9e2b0fa82b97bd5aa915dd159d2,completed,1,,,400,200,40,112,71,41,412,78,34,90,24,1,16,0,0,0,0,0,22,7,0,0,1,1,5,[object Object],[object Object],0,0,0,7,195,11700,112,4509,28,9080,5,1100,7803,4911,,,,80,[object Object],1452,26,6,8,22,8,クリスタゴン Lv23 / トゲホッグ Lv26 / アッシュインプ Lv22,"[object Object],[object Object],[object Object]",5,18063,16611,0.9196146819465205,1,2716,control
75,collector,収集・配合,3933425669,41edc904544dc97ed7df8667670e7ad1a99c56048334137a9a5e684326878804,completed,1,,,400,200,40,108,68,40,468,74,34,116,22,1,27,0,0,0,0,0,27,10,54,2700,55,45,8,[object Object],[object Object],0,0,0,9,70,4200,108,5660,28,8780,5,1100,6704,7730,,,,80,[object Object],2034,22,6,11,23,11,シンダーホーン Lv20 / グルーモス Lv22 / クリスタゴン Lv20,"[object Object],[object Object],[object Object]",5,16664,14630,0.877940470475276,0.8181818181818182,2840,control
76,rush,速攻,1745814365,00744ebe9e8afb0fe666bedbe35ac9340ec79b79db9570ef9e97657e80f8af61,stuck,0,volcano,boss_retry_cap,400,200,40,120,65,55,492,66,54,173,0,0,11,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,138,8280,120,5893,21,5020,4,750,4821,2174,,,,80,[object Object],217,22,5,3,19,3,つぼみラビ Lv21 / ぷるミン Lv22 / プフバット Lv22,"[object Object],[object Object],[object Object]",3,10671,10454,0.9796645112922875,1,3028,control
77,balanced,バランス,659939162,c177c9f44ef28722ec445254c9780a58bbb150dfa02e53131b6627fabceab9c9,completed,1,,,400,200,40,111,70,41,515,77,34,101,14,1,25,0,0,0,0,0,14,5,0,0,1,1,4,[object Object],[object Object],0,0,0,6,177,10620,111,5294,27,8180,5,1100,8078,4468,,,,80,[object Object],2350,24,6,6,25,6,ルミネル Lv21 / シンドレイク Lv24 / アクアン Lv24,"[object Object],[object Object],[object Object]",5,17438,15088,0.8652368390870513,1,3052,control
78,collector,収集・配合,1864607914,86140802614a8218cdbaa4a480e8fb2bc5d788f8b8c67a22d494413f479c5099,completed,1,,,400,200,40,158,104,54,955,107,51,177,28,1,36,0,0,0,0,0,21,11,73,3650,74,65,9,[object Object],[object Object],0,0,0,10,97,5820,158,8385,28,8780,5,1100,10185,8837,,,,80,[object Object],1838,24,6,12,25,12,ルーメンオウル Lv23 / グルーモス Lv23 / ギアビット Lv24,"[object Object],[object Object],[object Object]",5,20145,18307,0.9087614792752544,0.8783783783783784,5096,control
79,rush,速攻,2290906,e7fc7728fca1b4106f80f8b5b8f181dd48d6a2368449f45023b116efdc41713d,stuck,0,tower,boss_retry_cap,400,200,40,167,94,73,648,89,78,227,0,0,10,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,219,13140,167,7668,23,6400,5,1100,9237,3364,,,,80,[object Object],313,28,6,3,25,3,ペブロン Lv27 / プフバット Lv28 / ぷるミン Lv27,"[object Object],[object Object],[object Object]",4,16817,16504,0.9813878813105786,1,4096,control
80,balanced,バランス,3841425035,565be2641692ecf39adfee423d515be576cd5eae9578a3ec6a68f67adad1ea7f,completed,1,,,400,200,40,102,64,38,438,69,33,110,16,1,17,0,0,0,0,0,13,6,0,0,1,1,5,[object Object],[object Object],0,0,0,7,142,8520,102,4613,27,8180,5,1100,6803,5016,,,,80,[object Object],2627,23,6,7,25,7,クリスタゴン Lv23 / リーファウル Lv23 / ギアビット Lv23,"[object Object],[object Object],[object Object]",5,16163,13536,0.8374682917775166,1,2680,control
81,collector,収集・配合,492432520,0b19aa4b7db8a7b6af0d28c0bb11af5ba1b8b295d90298ef998aa594f19c7e38,completed,1,,,400,200,40,108,67,41,540,76,32,99,14,1,20,0,0,0,0,0,26,11,54,2700,55,48,8,[object Object],[object Object],0,0,0,10,93,5580,108,4971,28,8780,5,1100,6572,7050,59,,,80,[object Object],1202,21,6,12,24,12,ルーメンオウル Lv21 / グルーモス Lv21 / ルミネル Lv20,"[object Object],[object Object],[object Object]",5,16532,15330,0.9272925235906121,0.8727272727272727,3080,control
82,rush,速攻,2201070972,de497c94aae83d10636577517194443f506989f4877fa150bbfa395c124037e6,stuck,0,cave,boss_retry_cap,400,200,40,104,55,49,289,53,51,51,0,0,7,0,0,0,0,0,2,0,0,0,1,1,0,[object Object],[object Object],0,0,0,1,67,4020,104,1126,16,3290,3,450,1960,1569,,,,80,[object Object],191,16,4,1,9,1,ぷるミン Lv16,[object Object],1,5780,5589,0.9669550173010381,1,2116,control
83,balanced,バランス,1228148598,412bac0d0952945302d10105ceba34a991b246e861204e32daceca0405364d22,completed,1,,,400,200,40,86,54,32,355,56,30,102,10,1,14,0,0,0,0,0,18,5,0,0,1,1,5,[object Object],[object Object],0,0,0,6,127,7620,86,4869,26,6980,4,750,5949,4718,,,,80,[object Object],1421,22,5,6,23,6,ルーメンオウル Lv21 / シンダーホーン Lv21 / グルーモス Lv22,"[object Object],[object Object],[object Object]",5,13759,12338,0.8967221455047605,1,2203,control
84,collector,収集・配合,2738311366,cf8e00941e71c3d4d6e61c1881faf34400e8ffba5884aaa8d61fff28f86651c3,completed,1,,,400,200,40,139,86,53,866,90,49,167,21,1,24,0,0,0,0,0,24,8,58,2900,59,53,8,[object Object],[object Object],0,0,0,8,74,4440,139,8402,26,6980,5,1100,7394,7018,,,,80,[object Object],1196,20,6,9,23,9,グルーモス Lv20 / ルーメンオウル Lv18 / クリスタゴン Lv19,"[object Object],[object Object],[object Object]",5,15554,14358,0.9231065963739231,0.8983050847457628,4502,control
85,rush,速攻,350295222,ba301268a39663d35607fddbf710d0e972ba42383c822ac53fe33467a85c01cc,completed,1,,,400,200,40,211,111,100,603,116,95,209,0,0,6,0,0,0,0,0,5,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,218,13080,211,6288,24,7200,5,1100,9939,3693,,,,80,[object Object],1546,28,6,3,22,3,グルーモス Lv25 / リーファウル Lv25 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",5,18319,16773,0.9156067470931819,1,4404,control
86,balanced,バランス,2978731909,0952637bd9a7b8e38c55ae04951be024b80b59ce788a37f63860b0a5eb297f70,completed,1,,,400,200,40,78,48,30,317,55,23,81,12,1,19,0,0,0,0,0,16,6,0,0,1,1,5,[object Object],[object Object],0,0,0,7,133,7980,78,5919,27,8180,4,750,5625,4299,,,,80,[object Object],2356,22,5,7,23,7,クリスタゴン Lv21 / グルーモス Lv21 / シンダーホーン Lv22,"[object Object],[object Object],[object Object]",5,14635,12279,0.8390160573966519,1,1996,control
87,collector,収集・配合,2232687247,992ed5e415a05903e1525425cac32aa73cd6cb814c1355fb1578862591dfa808,completed,1,,,400,200,40,122,79,43,534,80,42,115,15,1,29,0,0,0,0,0,36,12,59,2950,60,47,10,[object Object],[object Object],0,0,0,11,71,4260,122,3871,28,8780,5,1100,7021,7945,,,,80,[object Object],1826,21,6,13,24,13,ルーメンオウル Lv21 / シンダーホーン Lv20 / グルーモス Lv20,"[object Object],[object Object],[object Object]",5,16981,15155,0.8924680525292974,0.7833333333333333,3207,control
88,rush,速攻,3796973379,0a1884a638bc27880556c367da8e0392a9c4d625b3808a4041c9d9d387313362,stuck,0,tower,boss_retry_cap,400,200,40,198,106,92,728,108,90,288,0,0,14,0,0,0,0,0,2,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,243,14580,198,10283,23,6400,5,1100,11028,3763,,,,80,[object Object],265,29,6,3,25,3,プフバット Lv28 / リーフリン Lv29 / ぷるミン Lv29,"[object Object],[object Object],[object Object]",4,18608,18343,0.9857588134135855,1,4717,control
89,balanced,バランス,832048751,7eb6724d5e6ced63ec5bda9fcb7bf4888bf315c036ec16015818a2f34c01d07a,completed,1,,,400,200,40,101,64,37,380,71,30,96,16,1,17,0,0,0,0,0,15,7,0,0,1,1,5,[object Object],[object Object],0,0,0,8,153,9180,101,4718,27,8180,5,1100,7167,4676,,,,80,[object Object],2671,24,6,8,21,8,クリスタゴン Lv22 / リーファウル Lv23 / ドリモール Lv24,"[object Object],[object Object],[object Object]",5,16527,13856,0.83838567193078,1,2461,control
90,collector,収集・配合,316077382,35dc164ca08934cf05b191521a72050750c5f1bed28f3661af2ad430bd5847fc,completed,1,,,400,200,40,116,72,44,639,73,43,152,24,1,22,0,0,0,0,0,42,10,52,2600,53,39,9,[object Object],[object Object],1,5,0,9,70,4200,116,7324,28,7730,5,1100,6979,7685,,,,80,[object Object],1404,21,6,10,23,12,グルーモス Lv21 / シンダーホーン Lv21 / シンドレイク Lv20,"[object Object],[object Object],[object Object]",5,15889,14485,0.9116369815595695,0.7358490566037735,3524,control
91,rush,速攻,595016353,bd89b3a1f3eafdf63ed7b5f1eef387a9bb871384aec5eefbd2af51f470b02540,stuck,0,tower,boss_retry_cap,400,200,40,189,106,83,725,99,90,276,0,0,11,0,0,0,0,0,3,2,0,0,1,1,2,[object Object],[object Object],0,0,0,3,228,13680,189,10617,23,6400,5,1100,10061,3662,,,,80,[object Object],299,28,6,3,25,3,プフバット Lv27 / リーフリン Lv28 / ぷるミン Lv28,"[object Object],[object Object],[object Object]",4,17641,17342,0.9830508474576272,1,4577,control
92,balanced,バランス,2301381754,7e0aa13a62e76ecfd7ee1c7d36c321b4c39bb26467b6cbaa97fc5f347bb84478,completed,1,,,400,200,40,94,61,33,373,63,31,78,20,1,16,0,0,0,0,0,9,7,0,0,1,1,5,[object Object],[object Object],0,0,0,7,149,8940,94,3410,28,9080,4,750,6613,4483,,,,80,[object Object],3100,25,5,8,24,8,クラッグベア Lv22 / ドリモール Lv25 / ヒノコぐま Lv21,"[object Object],[object Object],[object Object]",5,16523,13423,0.8123827392120075,1,2357,control
